"mass_GeV","channel_001","channel_002","channel_003","channel_004","channel_005","channel_006","channel_007","channel_008","channel_009","channel_010","channel_011","channel_012","channel_013","channel_014","channel_015","channel_016","channel_017","channel_018","channel_019","channel_020","channel_021","channel_022","channel_023","channel_024","channel_025","channel_026","channel_027","channel_028","channel_029","channel_030","channel_031","channel_032"
0.603,0.000024175007151989567,0.9993785729049235,9.033833141965703e-97,0.00024096715657073283,0.00022696601732943153,0.00002930234459374037,1.6389929478386455e-14,4.444655367980429e-15,9.033833141965703e-97,9.033833141965703e-97,9.033833141965703e-97,9.033833141965703e-97,9.033833141965703e-97,0.00010001656940979629,9.033833141965703e-97,9.033833141965703e-97,9.033833141965703e-97,0,9.033833141965703e-97,0,9.033833141965703e-97,9.033833141965703e-97,9.033833141965703e-97,9.033833141965703e-97,9.033833141965703e-97,9.033833141965703e-97,9.033833141965703e-97,9.033833141965703e-97,9.033833141965703e-97,9.033833141965703e-97,9.033833141965703e-97,9.033833141965703e-97
0.604,0.00002416977760157428,0.9993904928156444,9.01692545539775e-97,0.00023640180521178537,0.00022410619874409766,0.000028496884211557494,1.8199526551883988e-14,4.99591235369631e-15,9.01692545539775e-97,9.01692545539775e-97,9.01692545539775e-97,9.01692545539775e-97,9.01692545539775e-97,0.00009633251856336632,9.01692545539775e-97,9.01692545539775e-97,9.01692545539775e-97,0,9.01692545539775e-97,0,9.01692545539775e-97,9.01692545539775e-97,9.01692545539775e-97,9.01692545539775e-97,9.01692545539775e-97,9.01692545539775e-97,9.01692545539775e-97,9.01692545539775e-97,9.01692545539775e-97,9.01692545539775e-97,9.01692545539775e-97,9.01692545539775e-97
0.605,0.000024164566595366464,0.9994018993875742,9.000080569009796e-97,0.00023201636647239023,0.0002213993479606059,0.00002771369019487267,2.0169266553619892e-14,5.602206213395493e-15,9.000080569009796e-97,9.000080569009796e-97,9.000080569009796e-97,9.000080569009796e-97,9.000080569009796e-97,0.00009280664117664477,9.000080569009796e-97,9.000080569009796e-97,9.000080569009796e-97,0,9.000080569009796e-97,0,9.000080569009796e-97,9.000080569009796e-97,9.000080569009796e-97,9.000080569009796e-97,9.000080569009796e-97,9.000080569009796e-97,9.000080569009796e-97,9.000080569009796e-97,9.000080569009796e-97,9.000080569009796e-97,9.000080569009796e-97,9.000080569009796e-97
0.606,0.000024159372128696822,0.9994127192299762,8.983297426502313e-97,0.00022779966660520934,0.0002189160750225532,0.000026963012641754166,2.2309518809079637e-14,6.267621108425359e-15,8.983297426502313e-97,8.983297426502313e-97,8.983297426502313e-97,8.983297426502313e-97,8.983297426502313e-97,0.00008944264359708283,8.983297426502313e-97,8.983297426502313e-97,8.983297426502313e-97,0,8.983297426502313e-97,0,8.983297426502313e-97,8.983297426502313e-97,8.983297426502313e-97,8.983297426502313e-97,8.983297426502313e-97,8.983297426502313e-97,8.983297426502313e-97,8.983297426502313e-97,8.983297426502313e-97,8.983297426502313e-97,8.983297426502313e-97,8.983297426502313e-97
0.607,0.000024154195797265235,0.9994230277639519,8.96657631507395e-97,0.00022374142804270993,0.00021660202684631403,0.00002624418741323573,2.463101284602394e-14,6.996418338260923e-15,8.96657631507395e-97,8.96657631507395e-97,8.96657631507395e-97,8.96657631507395e-97,8.96657631507395e-97,0.00008623039791703827,8.96657631507395e-97,8.96657631507395e-97,8.96657631507395e-97,0,8.96657631507395e-97,0,8.96657631507395e-97,8.96657631507395e-97,8.96657631507395e-97,8.96657631507395e-97,8.96657631507395e-97,8.96657631507395e-97,8.96657631507395e-97,8.96657631507395e-97,8.96657631507395e-97,8.96657631507395e-97,8.96657631507395e-97,8.96657631507395e-97
0.608,0.000024149040665857558,0.9994329611853764,8.949918064494405e-97,0.0002198321668416881,0.00021434621411826722,0.00002555080269142096,2.714482493649301e-14,7.793033406286632e-15,8.949918064494405e-97,8.949918064494405e-97,8.949918064494405e-97,8.949918064494405e-97,8.949918064494405e-97,0.00008316059027156062,8.949918064494405e-97,8.949918064494405e-97,8.949918064494405e-97,0,8.949918064494405e-97,0,8.949918064494405e-97,8.949918064494405e-97,8.949918064494405e-97,8.949918064494405e-97,8.949918064494405e-97,8.949918064494405e-97,8.949918064494405e-97,8.949918064494405e-97,8.949918064494405e-97,8.949918064494405e-97,8.949918064494405e-97,8.949918064494405e-97
0.609,0.000024143902494346737,0.9994423533309122,8.933320796242292e-97,0.00021606304164559342,0.00021233420096833955,0.00002488090950385695,2.98623526987602e-14,8.662069288711505e-15,8.933320796242292e-97,8.933320796242292e-97,8.933320796242292e-97,8.933320796242292e-97,8.933320796242292e-97,0.00008022461443715455,8.933320796242292e-97,8.933320796242292e-97,8.933320796242292e-97,0,8.933320796242292e-97,0,8.933320796242292e-97,8.933320796242292e-97,8.933320796242292e-97,8.933320796242292e-97,8.933320796242292e-97,8.933320796242292e-97,8.933320796242292e-97,8.933320796242292e-97,8.933320796242292e-97,8.933320796242292e-97,8.933320796242292e-97,8.933320796242292e-97
0.61,0.00002413878493353986,0.999451364517874,8.916785558998826e-97,0.00021242592913105747,0.000210415249719742,0.00002424096146903163,3.27953131731698e-14,9.608296064970365e-15,8.916785558998826e-97,8.916785558998826e-97,8.916785558998826e-97,8.916785558998826e-97,8.916785558998826e-97,0.00007741455683014519,8.916785558998826e-97,8.916785558998826e-97,8.916785558998826e-97,0,8.916785558998826e-97,0,8.916785558998826e-97,8.916785558998826e-97,8.916785558998826e-97,8.916785558998826e-97,8.916785558998826e-97,8.916785558998826e-97,8.916785558998826e-97,8.916785558998826e-97,8.916785558998826e-97,8.916785558998826e-97,8.916785558998826e-97,8.916785558998826e-97
0.611,0.0000241336875749388,0.9994599870052464,8.900311897540415e-97,0.00020891325747456337,0.0002086207385417745,0.00002362221700997249,3.595570834112393e-14,1.0636640842317312e-14,8.900311897540415e-97,8.900311897540415e-97,8.900311897540415e-97,8.900311897540415e-97,8.900311897540415e-97,0.0000747230941056842,8.900311897540415e-97,8.900311897540415e-97,8.900311897540415e-97,0,8.900311897540415e-97,0,8.900311897540415e-97,8.900311897540415e-97,8.900311897540415e-97,8.900311897540415e-97,8.900311897540415e-97,8.900311897540415e-97,8.900311897540415e-97,8.900311897540415e-97,8.900311897540415e-97,8.900311897540415e-97,8.900311897540415e-97,8.900311897540415e-97
0.612,0.00002412861042815281,0.9994682302748406,8.883899513561532e-97,0.00020551799618903256,0.00020696125583657726,0.000023018408169954818,3.9355805200833315e-14,1.1752181415163299e-14,8.883899513561532e-97,8.883899513561532e-97,8.883899513561532e-97,8.883899513561532e-97,8.883899513561532e-97,0.00007214345448461076,8.883899513561532e-97,8.883899513561532e-97,8.883899513561532e-97,0,8.883899513561532e-97,0,8.883899513561532e-97,8.883899513561532e-97,8.883899513561532e-97,8.883899513561532e-97,8.883899513561532e-97,8.883899513561532e-97,8.883899513561532e-97,8.883899513561532e-97,8.883899513561532e-97,8.883899513561532e-97,8.883899513561532e-97,8.883899513561532e-97
0.613,0.000024123553970407523,0.9994761231024192,8.867548282593722e-97,0.00020223361013916428,0.00020541812847876478,0.000022432236007388303,4.300810799109492e-14,1.2960137231552427e-14,8.867548282593722e-97,8.867548282593722e-97,8.867548282593722e-97,8.867548282593722e-97,8.867548282593722e-97,0.00006966936892920704,8.867548282593722e-97,8.867548282593722e-97,8.867548282593722e-97,0,8.867548282593722e-97,0,8.867548282593722e-97,8.867548282593722e-97,8.867548282593722e-97,8.867548282593722e-97,8.867548282593722e-97,8.867548282593722e-97,8.867548282593722e-97,8.867548282593722e-97,8.867548282593722e-97,8.867548282593722e-97,8.867548282593722e-97,8.867548282593722e-97
0.614,0.000024118518605196288,0.9994836911457502,8.851258053920396e-97,0.00019905401327630944,0.00020397015527816211,0.00002187114136604996,4.692532576452232e-14,1.4265858519307954e-14,8.851258053920396e-97,8.851258053920396e-97,8.851258053920396e-97,8.851258053920396e-97,8.851258053920396e-97,0.00006729502566298785,8.851258053920396e-97,8.851258053920396e-97,8.851258053920396e-97,0,8.851258053920396e-97,0,8.851258053920396e-97,8.851258053920396e-97,8.851258053920396e-97,8.851258053920396e-97,8.851258053920396e-97,8.851258053920396e-97,8.851258053920396e-97,8.851258053920396e-97,8.851258053920396e-97,8.851258053920396e-97,8.851258053920396e-97,8.851258053920396e-97
0.615,0.000024113504049612397,0.9994909315472196,8.835028426312797e-97,0.0001959735263146585,0.00020265545322313783,0.000021321163365551153,5.1120335527393145e-14,1.567481358673628e-14,8.835028426312797e-97,8.835028426312797e-97,8.835028426312797e-97,8.835028426312797e-97,8.835028426312797e-97,0.00006500480576065204,8.835028426312797e-97,8.835028426312797e-97,8.835028426312797e-97,0,8.835028426312797e-97,0,8.835028426312797e-97,8.835028426312797e-97,8.835028426312797e-97,8.835028426312797e-97,8.835028426312797e-97,8.835028426312797e-97,8.835028426312797e-97,8.835028426312797e-97,8.835028426312797e-97,8.835028426312797e-97,8.835028426312797e-97,8.835028426312797e-97
0.616,0.000024108510167221294,0.9994978474335054,8.818859054726879e-97,0.00019298685004869178,0.00020145190978893094,0.000020790854953975185,5.560614404011756e-14,1.71925752113954e-14,8.818859054726879e-97,8.818859054726879e-97,8.818859054726879e-97,8.818859054726879e-97,8.818859054726879e-97,0.00006281444146282136,8.818859054726879e-97,8.818859054726879e-97,8.818859054726879e-97,0,8.818859054726879e-97,0,8.818859054726879e-97,8.818859054726879e-97,8.818859054726879e-97,8.818859054726879e-97,8.818859054726879e-97,8.818859054726879e-97,8.818859054726879e-97,8.818859054726879e-97,8.818859054726879e-97,8.818859054726879e-97,8.818859054726879e-97,8.818859054726879e-97
0.617,0.000024103538263089183,0.9995045016241147,8.802750122799843e-97,0.00019008904491143007,0.00020031805596716762,0.00002027899147862025,6.039584748404717e-14,1.8824805884491914e-14,8.802750122799843e-97,8.802750122799843e-97,8.802750122799843e-97,8.802750122799843e-97,8.802750122799843e-97,0.00006070874518569504,8.802750122799843e-97,8.802750122799843e-97,8.802750122799843e-97,0,8.802750122799843e-97,0,8.802750122799843e-97,8.802750122799843e-97,8.802750122799843e-97,8.802750122799843e-97,8.802750122799843e-97,8.802750122799843e-97,8.802750122799843e-97,8.802750122799843e-97,8.802750122799843e-97,8.802750122799843e-97,8.802750122799843e-97,8.802750122799843e-97
0.618,0.000024098587318425422,0.9995108605239358,8.786700965667766e-97,0.00018727547319867757,0.00019930411670182794,0.000019777922708570273,6.550257471017892e-14,2.057723742414949e-14,8.786700965667766e-97,8.786700965667766e-97,8.786700965667766e-97,8.786700965667766e-97,8.786700965667766e-97,0.000058683376050692187,8.786700965667766e-97,8.786700965667766e-97,8.786700965667766e-97,0,8.786700965667766e-97,0,8.786700965667766e-97,8.786700965667766e-97,8.786700965667766e-97,8.786700965667766e-97,8.786700965667766e-97,8.786700965667766e-97,8.786700965667766e-97,8.786700965667766e-97,8.786700965667766e-97,8.786700965667766e-97,8.786700965667766e-97,8.786700965667766e-97
0.619,0.000024093659282966654,0.9995170135746265,8.770712003383443e-97,0.00018454181583750804,0.00019832604614571233,0.000019290607492146055,7.09394478270772e-14,2.245565540397322e-14,8.770712003383443e-97,8.770712003383443e-97,8.770712003383443e-97,8.770712003383443e-97,8.770712003383443e-97,0.000056734296521680917,8.770712003383443e-97,8.770712003383443e-97,8.770712003383443e-97,0,8.770712003383443e-97,0,8.770712003383443e-97,8.770712003383443e-97,8.770712003383443e-97,8.770712003383443e-97,8.770712003383443e-97,8.770712003383443e-97,8.770712003383443e-97,8.770712003383443e-97,8.770712003383443e-97,8.770712003383443e-97,8.770712003383443e-97,8.770712003383443e-97
0.62,0.00002408875174388621,0.9995228691934556,8.754782067765772e-97,0.0001818839925721968,0.00019745614528798785,0.000018818845853908615,7.67195050509441e-14,2.4465871169584964e-14,8.754782067765772e-97,8.754782067765772e-97,8.754782067765772e-97,8.754782067765772e-97,8.754782067765772e-97,0.000054883070985169934,8.754782067765772e-97,8.754782067765772e-97,8.754782067765772e-97,0,8.754782067765772e-97,0,8.754782067765772e-97,8.754782067765772e-97,8.754782067765772e-97,8.754782067765772e-97,8.754782067765772e-97,8.754782067765772e-97,8.754782067765772e-97,8.754782067765772e-97,8.754782067765772e-97,8.754782067765772e-97,8.754782067765772e-97,8.754782067765772e-97
0.621,0.00002408386573711983,0.9995284787701395,8.738911249553174e-97,0.00017929820173026234,0.000196703715059834,0.00001836078162460926,8.285566021402041e-14,2.661370476051652e-14,8.738911249553174e-97,8.738911249553174e-97,8.738911249553174e-97,8.738911249553174e-97,8.738911249553174e-97,0.000053074665599262616,8.738911249553174e-97,8.738911249553174e-97,8.738911249553174e-97,0,8.738911249553174e-97,0,8.738911249553174e-97,8.738911249553174e-97,8.738911249553174e-97,8.738911249553174e-97,8.738911249553174e-97,8.738911249553174e-97,8.738911249553174e-97,8.738911249553174e-97,8.738911249553174e-97,8.738911249553174e-97,8.738911249553174e-97,8.738911249553174e-97
0.622,0.000024079003639931395,0.999533949336234,8.723100124823454e-97,0.0001767808839979196,0.0001959516858300335,0.000017907085445092045,8.936063215909335e-14,2.8904957783394445e-14,8.723100124823454e-97,8.723100124823454e-97,8.723100124823454e-97,8.723100124823454e-97,8.723100124823454e-97,0.00005133200473474166,8.723100124823454e-97,8.723100124823454e-97,8.723100124823454e-97,0,8.723100124823454e-97,0,8.723100124823454e-97,8.723100124823454e-97,8.723100124823454e-97,8.723100124823454e-97,8.723100124823454e-97,8.723100124823454e-97,8.723100124823454e-97,8.723100124823454e-97,8.723100124823454e-97,8.723100124823454e-97,8.723100124823454e-97,8.723100124823454e-97
0.623,0.00002407416241064448,0.9995391629421818,8.707347305987387e-97,0.00017432865557721452,0.00019532659397635435,0.000017472773665670443,9.624684754601673e-14,3.134537694328892e-14,8.707347305987387e-97,8.707347305987387e-97,8.707347305987387e-97,8.707347305987387e-97,8.707347305987387e-97,0.000049634872060543846,8.707347305987387e-97,8.707347305987387e-97,8.707347305987387e-97,0,8.707347305987387e-97,0,8.707347305987387e-97,8.707347305987387e-97,8.707347305987387e-97,8.707347305987387e-97,8.707347305987387e-97,8.707347305987387e-97,8.707347305987387e-97,8.707347305987387e-97,8.707347305987387e-97,8.707347305987387e-97,8.707347305987387e-97,8.707347305987387e-97
0.624,0.00002406934333376475,0.9995441811185755,8.691652976573232e-97,0.00017193836476091421,0.00019475301549074477,0.00001704299549279234,1.0352639739519541e-13,3.3940634215063303e-14,8.691652976573232e-97,8.691652976573232e-97,8.691652976573232e-97,8.691652976573232e-97,8.691652976573232e-97,0.000048015162209034094,8.691652976573232e-97,8.691652976573232e-97,8.691652976573232e-97,0,8.691652976573232e-97,0,8.691652976573232e-97,8.691652976573232e-97,8.691652976573232e-97,8.691652976573232e-97,8.691652976573232e-97,8.691652976573232e-97,8.691652976573232e-97,8.691652976573232e-97,8.691652976573232e-97,8.691652976573232e-97,8.691652976573232e-97,8.691652976573232e-97
0.625,0.00002406454566887759,0.9995489812611665,8.676016588887975e-97,0.00016960703062606427,0.0001942681829192963,0.000016627399995451246,1.112109311890024e-13,3.669628619017731e-14,8.676016588887975e-97,8.676016588887975e-97,8.676016588887975e-97,8.676016588887975e-97,8.676016588887975e-97,0.000046451579475941325,8.676016588887975e-97,8.676016588887975e-97,8.676016588887975e-97,0,8.676016588887975e-97,0,8.676016588887975e-97,8.676016588887975e-97,8.676016588887975e-97,8.676016588887975e-97,8.676016588887975e-97,8.676016588887975e-97,8.676016588887975e-97,8.676016588887975e-97,8.676016588887975e-97,8.676016588887975e-97,8.676016588887975e-97,8.676016588887975e-97
0.626,0.000024059769951008943,0.9995535936578301,8.660438057839644e-97,0.00016733185377424537,0.0001938530263986061,0.000016218100324191466,1.1931158153597846e-13,3.9617742590130595e-14,8.660438057839644e-97,8.660438057839644e-97,8.660438057839644e-97,8.660438057839644e-97,8.660438057839644e-97,0.000044943591562720934,8.660438057839644e-97,8.660438057839644e-97,8.660438057839644e-97,0,8.660438057839644e-97,0,8.660438057839644e-97,8.660438057839644e-97,8.660438057839644e-97,8.660438057839644e-97,8.660438057839644e-97,8.660438057839644e-97,8.660438057839644e-97,8.660438057839644e-97,8.660438057839644e-97,8.660438057839644e-97,8.660438057839644e-97,8.660438057839644e-97
0.627,0.00002405501552194664,0.9995579989621489,8.644916870051969e-97,0.00016511018670264176,0.0001935284689327822,0.00001581958504038138,1.2783885905543445e-13,4.271022429470235e-14,8.644916870051969e-97,8.644916870051969e-97,8.644916870051969e-97,8.644916870051969e-97,8.644916870051969e-97,0.00004348778148277302,8.644916870051969e-97,8.644916870051969e-97,8.644916870051969e-97,0,8.644916870051969e-97,0,8.644916870051969e-97,8.644916870051969e-97,8.644916870051969e-97,8.644916870051969e-97,8.644916870051969e-97,8.644916870051969e-97,8.644916870051969e-97,8.644916870051969e-97,8.644916870051969e-97,8.644916870051969e-97,8.644916870051969e-97,8.644916870051969e-97
0.628,0.000024050284519563022,0.9995622939457125,8.629453518678297e-97,0.00016293955028110724,0.00019321421799104742,0.000015429560834469923,1.3680257310019522e-13,4.597872920133471e-14,8.629453518678297e-97,8.629453518678297e-97,8.629453518678297e-97,8.629453518678297e-97,8.629453518678297e-97,0.000042072440478477646,8.629453518678297e-97,8.629453518678297e-97,8.629453518678297e-97,0,8.629453518678297e-97,0,8.629453518678297e-97,8.629453518678297e-97,8.629453518678297e-97,8.629453518678297e-97,8.629453518678297e-97,8.629453518678297e-97,8.629453518678297e-97,8.629453518678297e-97,8.629453518678297e-97,8.629453518678297e-97,8.629453518678297e-97,8.629453518678297e-97
