event,weight,id,parent_id,pt,eta,phi,momentum,mass,decay_x_m,decay_y_m,decay_z_m,L_xyz_m,L_xy_m
224,1,9900015,521,9.55953,1.27321,-2.42353,18.4128,3.6,-3.61711,-3.16027,7.9068,9.24885,4.8018
224,1,-9900015,-521,5.55916,-1.10193,2.58376,9.28991,3.6,-0.173385,0.108175,-0.273399,0.3403,0.203638
225,1,9900015,521,5.18162,1.30587,2.16188,10.2643,3.6,-0.668951,0.996587,2.05182,2.37469,1.19879
225,1,-9900015,-521,11.9998,-0.877146,-0.131427,16.9196,3.6,0.630526,-0.083568,-0.632205,0.893983,0.634031
227,1,-9900015,-521,8.16573,1.88767,0.137826,27.5814,3.6,0.895838,0.124096,2.91755,3.04916,0.902733
228,1,9900015,521,9.69348,-0.539778,-0.696764,11.1402,3.6,2.86299,-2.39566,-2.11432,4.29022,3.73305
228,1,-9900015,-521,8.65871,1.2423,2.41194,16.245,3.6,-0.982532,0.878724,2.09253,2.47218,1.31769
229,1,-9900015,-521,6.61171,-0.465662,1.58244,7.3416,3.6,-0.00519084,0.444756,-0.214696,0.493819,0.444724
230,1,-9900015,-521,4.44672,3.38655,0.392885,65.8065,3.6,1.37116,0.567974,21.9204,21.9455,1.48292
230,1,9900015,521,9.35322,3.40281,3.10656,140.68,3.6,-1.55856,0.0546112,23.4047,23.4518,1.55921
232,1,-9900015,-521,3.94898,-3.11534,2.90362,44.5947,3.6,-0.217651,0.0528834,-2.52163,2.5222,0.223347
233,1,9900015,521,6.52852,-2.03567,1.90211,25.4221,3.6,-0.0430575,0.124587,-0.495998,0.509632,0.130876
233,1,-9900015,-521,4.15019,-0.117083,-1.91666,4.17867,3.6,-0.641967,-1.78121,-0.222078,1.90591,1.89292
234,1,-9900015,-521,3.34713,2.56149,2.5399,21.8103,3.6,-0.391645,0.268908,3.05892,3.09495,0.474968
235,1,-9900015,-521,4.07005,3.25254,0.333202,52.6961,3.6,0.225954,0.0782144,3.08657,3.09538,0.239076
235,1,9900015,521,12.1374,0.602946,2.59591,14.4113,3.6,-1.35217,0.821015,1.01265,1.87819,1.58184
236,1,-9900015,-521,4.29359,-1.94444,1.62687,15.3126,3.6,-0.0186297,0.332412,-1.14003,1.18663,0.332725
238,1,-9900015,-521,9.40886,-2.20563,3.11303,43.2156,3.6,-0.721158,0.0205889,-3.23425,3.31295,0.721292
239,1,-9900015,-521,13.3761,-2.86925,-2.01308,118.248,3.6,-0.061428,-0.129871,-1.26216,1.26149,0.142699
240,1,-9900015,-521,4.44811,3.90074,0.777343,110,3.6,3.60979,3.55217,125.139,125.234,5.06417
241,1,9900015,521,9.5284,0.828432,2.95703,12.9894,3.6,-2.64802,0.494266,2.49599,3.67041,2.69244
242,1,9900015,521,4.09912,3.97663,0.334777,109.355,3.6,1.69381,0.589237,47.8097,47.8423,1.79334
242,1,-9900015,-521,13.4449,5.58073,-1.80961,1783.27,3.6,-1.66144,-6.82388,931.525,931.084,7.0199
248,1,9900015,521,7.84342,-3.85813,-2.20308,185.881,3.6,-1.29163,-1.76304,-51.7576,51.7481,2.18356
248,1,-9900015,-521,6.69624,-4.79056,1.63034,403.037,3.6,-0.0498016,0.835988,-50.3982,50.393,0.837253
249,1,-9900015,-521,30.7499,-0.286994,-0.941728,32.025,3.6,11.2092,-15.404,-5.54273,19.8363,19.0465
251,1,9900015,521,1.8807,0.354439,-0.821075,2.00008,3.6,1.01793,-1.09328,0.540635,1.5886,1.49378
252,1,9900015,521,10.3569,-1.40752,-1.29359,22.4255,3.6,0.784446,-2.75668,-5.50458,6.20454,2.86547
253,1,-9900015,-521,15.6387,-2.93001,0.30137,146.857,3.6,1.45709,0.452695,-14.2462,14.3017,1.52298
256,1,-9900015,-521,14.2245,-1.83418,-0.542333,45.6589,3.6,1.8742,-1.129,-6.67157,6.99771,2.18006
256,1,9900015,521,15.7719,-0.193342,-3.07325,16.0676,3.6,-1.10802,-0.0758527,-0.216063,1.13133,1.11051
257,1,-9900015,-521,7.85786,3.63034,0.237821,148.326,3.6,0.815464,0.197643,15.817,15.8339,0.838832
259,1,9900015,521,8.55349,-1.45008,0.925318,19.2368,3.6,2.67379,3.55082,-8.95496,9.99122,4.44251
261,1,-9900015,-521,4.70584,1.19143,-2.68253,8.46007,3.6,-0.329533,-0.162581,0.548841,0.658224,0.366132
262,1,-9900015,-521,8.02621,-1.66377,0.945116,21.9461,3.6,0.0878697,0.12157,-0.381701,0.409597,0.149799
264,1,9900015,521,8.13465,0.52401,-3.13097,9.27727,3.6,-2.27422,-0.0243079,1.24718,2.59236,2.27308
265,1,9900015,521,5.48743,2.61241,1.8941,37.6033,3.6,-0.159299,0.475269,3.39761,3.42683,0.500076
269,1,9900015,521,5.93259,-2.67278,1.21395,43.1574,3.6,0.737674,1.97838,-15.214,15.3529,2.11047
271,1,9900015,521,13.1929,-1.04344,-0.542803,21.0505,3.6,4.41612,-2.66382,-6.41251,8.22627,5.15561
274,1,9900015,521,6.03733,3.72522,-1.24338,125.288,3.6,0.0176234,-0.0526971,1.15543,1.12514,0.0542178
275,1,-9900015,-521,7.09223,-0.298533,0.547403,7.41062,3.6,0.483366,0.294518,-0.171577,0.589844,0.564502
276,1,9900015,521,12.9066,-3.43762,0.357777,200.988,3.6,2.31276,0.864721,-38.3706,38.4391,2.46839
276,1,-9900015,-521,13.3299,0.580037,-2.271,15.6358,3.6,-0.479188,-0.568667,0.456014,0.869891,0.7416
278,1,-9900015,-521,6.50175,-1.79336,-2.92781,20.0775,3.6,-1.76447,-0.383121,-5.27517,5.57476,1.80529
278,1,9900015,521,14.5644,0.611426,0.0280482,17.3726,3.6,8.557,0.240611,5.56597,10.2021,8.55291
279,1,9900015,521,15.4324,0.323858,1.68602,16.2488,3.6,-0.248547,2.14703,0.712435,2.27368,2.15944
282,1,9900015,521,11.1164,-1.86432,3.01185,36.7206,3.6,-4.9994,0.652353,-15.873,16.65,5.04044
283,1,9900015,521,8.36016,2.90744,-2.39697,76.7653,3.6,-0.243884,-0.224774,3.02751,3.04454,0.331567
283,1,-9900015,-521,11.7646,2.24721,-0.110251,56.2755,3.6,3.30012,-0.365526,15.5325,15.8719,3.31808
285,1,-9900015,-521,8.54876,-2.099,1.65651,35.3944,3.6,-0.0193415,0.225088,-0.907669,0.935334,0.22591
286,1,9900015,521,9.60422,2.57626,0.543221,63.5028,3.6,0.252794,0.152637,1.93019,1.9516,0.295162
286,1,-9900015,-521,11.3052,0.912507,-2.19996,16.3478,3.6,-3.23129,-4.43958,5.73555,7.93954,5.49055
287,1,-9900015,-521,11.4856,1.31004,0.466024,22.8342,3.6,0.48198,0.242468,0.926999,1.07077,0.538598
288,1,-9900015,-531,11.4834,-3.2015,1.41915,141.304,3.6,0.0336589,0.219892,-2.7278,2.73034,0.221888
288,1,9900015,531,7.60206,-0.435428,-2.15676,8.33418,3.6,-1.19755,-1.80422,-0.973054,2.37369,2.16517
289,1,-9900015,-521,7.59138,2.14076,1.42172,32.732,3.6,0.147681,0.983412,4.17074,4.28686,0.994232
290,1,9900015,521,7.05143,-4.41012,-0.261581,290.136,3.6,0.224301,-0.0600078,-9.55109,9.54489,0.231978
291,1,-9900015,-521,4.89368,1.68668,-0.673389,13.6697,3.6,0.439854,-0.350971,1.46771,1.57128,0.56251
292,1,-9900015,-521,4.49557,2.81334,-1.05467,37.5954,3.6,1.50873,-2.65809,25.3761,25.5444,3.05454
293,1,-9900015,-521,11.6586,-0.714493,0.107401,14.7632,3.6,1.43501,0.154752,-1.12128,1.82728,1.44301
293,1,9900015,521,10.4845,-3.02375,-2.16716,108.078,3.6,-4.44249,-6.54454,-81.1541,81.5375,7.9098
294,1,9900015,521,8.7326,-3.37427,2.98185,127.658,3.6,-0.0167416,0.00271653,-0.25016,0.232385,0.0158966
294,1,-9900015,-521,6.35575,-4.17569,-0.314546,206.88,3.6,0.0724066,-0.0234247,-2.48186,2.44397,0.0750837
295,1,-9900015,-521,8.67776,-1.40884,3.06074,18.8118,3.6,-4.55742,0.369261,-8.79457,9.91134,4.57203
297,1,9900015,521,9.90126,1.77218,-2.1504,29.9693,3.6,-0.547097,-0.835959,2.85314,3.01448,0.995925
297,1,-9900015,-521,13.9115,1.22026,1.40568,25.6197,3.6,1.92788,11.5728,18.1437,21.5954,11.7263
298,1,9900015,521,9.21906,4.06216,3.06091,267.89,3.6,-1.24769,0.101033,36.3577,36.3375,1.2505
299,1,9900015,521,10.1892,-2.31941,1.89746,52.3112,3.6,-0.0876167,0.258666,-1.37523,1.40135,0.272954
300,1,-9900015,-521,4.31568,-1.92863,2.6779,15.1598,3.6,-1.38343,0.691784,-5.20838,5.43218,1.54643
300,1,9900015,521,5.90844,1.31493,-0.976272,11.7962,3.6,0.679344,-1.00477,2.09585,2.42141,1.21283
301,1,-9900015,-521,5.15611,2.52001,2.74552,32.2495,3.6,-0.120276,0.0502819,0.804769,0.81474,0.130262
302,1,-9900015,-521,5.74531,-5.61457,0.216542,788.256,3.6,0.300819,0.0665531,-42.2568,42.0454,0.306453
302,1,9900015,521,4.79233,-4.10895,-2.23083,145.924,3.6,-0.385446,-0.496629,-19.1319,19.1403,0.62859
303,1,-9900015,-521,14.8087,-1.14229,-1.09858,25.5674,3.6,1.9613,-3.83995,-6.0686,7.44386,4.3115
304,1,-9900015,-521,9.30673,-2.58357,-2.17995,61.982,3.6,-1.37635,-1.97275,-15.8385,16.0173,2.40504
304,1,9900015,521,21.439,-1.0754,-0.22858,35.0776,3.6,10.0763,-2.34382,-13.3965,16.9101,10.3353
307,1,9900015,521,6.58497,3.30466,-2.68287,89.8055,3.6,-2.51389,-1.24127,38.1326,38.2213,2.80257
308,1,-9900015,-521,9.24834,-2.49299,0.321824,56.3225,3.6,5.83531,1.94556,-36.9515,37.4574,6.15063
309,1,-9900015,-521,6.20017,2.19623,1.44093,28.2179,3.6,0.0380071,0.287181,1.28472,1.30397,0.286514
309,1,9900015,521,6.80396,-0.244266,-2.26669,7.00796,3.6,-1.43927,-1.72305,-0.553746,2.31178,2.24449
310,1,-9900015,-521,11.7868,-1.25138,-2.54496,22.2846,3.6,-1.22349,-0.830978,-2.3732,2.79067,1.47605
313,1,-9900015,-521,8.94976,-3.62646,2.28863,168.283,3.6,-0.72821,0.833882,-20.7899,20.8015,1.10629
314,1,-9900015,-521,12.1019,0.32667,1.8006,12.7534,3.6,-0.788742,3.3716,1.15139,3.64871,3.46232
315,1,-9900015,-521,6.71297,-1.61786,3.12702,17.59,3.6,-4.8123,0.0701574,-11.6565,12.6107,4.81269
316,1,9900015,521,6.96586,4.44299,0.296589,296.191,3.6,3.51945,1.07585,156.429,156.382,3.67782
317,1,-9900015,-521,8.09891,0.510549,2.10533,9.17758,3.6,-0.539348,0.910798,0.564207,1.19734,1.05662
317,1,9900015,521,7.05444,-0.657572,-0.891016,8.63537,3.6,0.796496,-0.98557,-0.894672,1.54969,1.26597
318,1,-9900015,-521,8.57802,1.67934,-2.86358,23.7977,3.6,-0.851899,-0.24296,2.29242,2.45482,0.884855
319,1,-9900015,-521,10.7933,-1.34029,-0.621644,22.0287,3.6,3.1015,-2.22183,-6.78798,7.78546,3.8146
320,1,-9900015,-521,7.14918,-2.90758,2.66954,65.6544,3.6,-0.642754,0.328132,-6.58815,6.62332,0.721221
321,1,-9900015,-521,11.8722,1.66199,2.16377,32.4084,3.6,-4.07451,6.04651,18.5194,19.8993,7.28971
322,1,-9900015,-521,7.08545,3.13827,-0.75283,81.8626,3.6,0.616959,-0.577977,9.73176,9.7552,0.844342
322,1,9900015,521,8.27576,3.7954,2.73575,184.212,3.6,-2.67185,1.14787,64.6802,64.6399,2.90396
323,1,9900015,521,9.93987,-3.0001,-1.17207,100.081,3.6,0.787082,-1.86816,-20.31,20.3985,2.02593
324,1,9900015,521,10.9966,-0.789986,-2.49574,14.6102,3.6,-0.979451,-0.73815,-1.07284,1.62912,1.22618
325,1,-9900015,-521,11.7316,-1.18927,1.92541,21.053,3.6,-2.28661,6.17535,-9.81226,11.8143,6.58338
326,1,-9900015,-521,4.84492,2.95365,1.13213,46.5792,3.6,0.0692006,0.147509,1.55808,1.56602,0.162889
327,1,-9900015,-521,6.72791,3.63856,2.62442,128.043,3.6,-4.66498,2.65326,101.993,102.107,5.36513
329,1,-9900015,-521,8.69011,-0.656062,0.339425,10.6284,3.6,3.76476,1.32943,-2.8114,4.88193,3.99163
331,1,-9900015,-521,9.03397,0.972703,-1.55051,13.6555,3.6,0.14211,-7.00019,7.93638,10.5823,7.00083
331,1,9900015,521,11.9487,0.981032,2.28178,18.1747,3.6,-1.05483,1.22489,1.85243,2.4559,1.61459
332,1,9900015,521,8.21319,-1.56396,-2.97149,20.4796,3.6,-1.78866,-0.307164,-4.14544,4.52427,1.81442
333,1,9900015,521,9.60264,2.39557,0.757748,53.1294,3.6,2.01872,1.91003,15.1219,15.367,2.77744
334,1,9900015,521,6.79391,-1.34845,-1.73827,13.9653,3.6,-0.301049,-1.78084,-3.24303,3.70878,1.80427
335,1,-9900015,-521,7.57372,-3.99655,-0.0701472,206.114,3.6,2.71075,-0.190503,-73.9013,73.9358,2.71679
336,1,-9900015,-521,9.70782,-3.57491,-1.82334,173.378,3.6,-0.105531,-0.409254,-7.5358,7.53637,0.421977
338,1,-9900015,-521,7.05977,1.6864,0.264705,19.7151,3.6,0.141291,0.0383091,0.381726,0.408576,0.146307
338,1,9900015,521,5.45972,-0.780221,2.51305,7.20753,3.6,-3.25451,2.36563,-3.4675,5.31141,4.0234
339,1,9900015,521,5.34287,-0.452517,1.12417,5.8993,3.6,0.934882,1.95208,-1.01321,2.38957,2.16418
340,1,-9900015,-521,7.88676,2.45978,1.84584,46.4835,3.6,-0.512287,1.81533,10.956,11.1171,1.88622
341,1,9900015,521,9.68444,3.77057,-1.83291,210.287,3.6,-0.627116,-2.33801,52.5069,52.5408,2.41968
342,1,-9900015,-521,9.27172,-2.73767,-2.08219,71.9288,3.6,-2.21385,-3.9447,-34.8002,35.0828,4.52222
343,1,9900015,521,9.90434,1.86745,1.2295,32.8146,3.6,0.393575,1.10821,3.71438,3.89342,1.17514
343,1,-9900015,-521,15.0274,0.279294,-0.97978,15.6174,3.6,0.0296592,-0.0442365,0.0150852,0.0550274,0.0529488
344,1,-9900015,-521,4.56538,-1.88757,-1.98013,15.4191,3.6,-0.263915,-0.608395,-2.13912,2.23854,0.662802
345,1,-9900015,-521,4.23422,-2.50001,-1.58304,25.9656,3.6,-0.0169204,-1.393,-8.42917,8.53342,1.39155
345,1,9900015,521,7.14423,0.97626,2.98459,10.8279,3.6,-1.01128,0.160001,1.166,1.55087,1.02326
349,1,-9900015,-521,7.0348,2.03201,2.64895,27.2967,3.6,-1.80999,0.971982,7.70341,7.96406,2.05247
349,1,9900015,521,11.6963,2.69893,-0.849716,87.3194,3.6,1.16961,-1.33063,13.1068,13.2249,1.77145
350,1,9900015,521,11.5395,-1.67726,1.58355,31.9515,3.6,-0.0095594,0.735936,-1.90053,2.03322,0.73431
351,1,9900015,521,11.1533,-3.00713,2.7512,113.088,3.6,-2.31184,0.951377,-25.2243,25.346,2.49976
352,1,9900015,521,3.07728,1.38211,0.173381,6.51514,3.6,0.399824,0.0700788,0.757587,0.858554,0.405519
353,1,-9900015,-521,9.63765,-2.27595,1.17555,47.4165,3.6,0.778776,1.86593,-9.7398,9.93713,2.01977
354,1,-9900015,-521,7.17677,-4.33425,1.45422,273.725,3.6,0.084756,0.725453,-27.8425,27.7919,0.728673
356,1,9900015,521,10.3084,-2.7326,2.68302,79.5696,3.6,-0.230862,0.113846,-1.96982,1.9798,0.256487
356,1,-9900015,-521,6.84847,1.98271,-0.0772048,25.3397,3.6,0.26855,-0.0208599,0.959342,0.993925,0.268625
361,1,-9900015,-521,18.3391,-1.848,0.0454828,59.6449,3.6,3.23081,0.147059,-10.0103,10.4957,3.22713
362,1,-9900015,-521,5.19518,2.35809,1.24844,27.7042,3.6,0.172385,0.515676,2.84566,2.88721,0.541418
362,1,9900015,521,8.21737,0.173539,-2.03988,8.34141,3.6,-4.21365,-8.31396,1.62561,9.46101,9.32032
363,1,9900015,521,11.3252,2.52352,-0.501122,71.0804,3.6,0.318909,-0.174607,2.25303,2.27763,0.362892
364,1,-9900015,-521,6.54248,0.683592,-0.340513,8.13159,3.6,1.43203,-0.507516,1.121,1.88623,1.51761
364,1,9900015,521,6.55979,-1.20284,3.138,11.9057,3.6,-0.406586,0.00145724,-0.615825,0.737924,0.406579
366,1,-9900015,-521,1.47132,2.1256,1.00973,6.25111,3.6,0.32719,0.520658,2.53913,2.61201,0.614788
369,1,-9900015,-521,3.18624,2.43438,1.03879,18.3151,3.6,0.740745,1.25836,8.26544,8.39271,1.46006
369,1,9900015,521,6.58322,2.57496,-3.14083,43.4721,3.6,-0.181425,-0.000207583,1.18468,1.19358,0.180751
371,1,9900015,521,6.36992,3.03708,2.45406,66.5409,3.6,-0.472656,0.388158,6.35988,6.38797,0.611518
372,1,-9900015,-521,10.1903,-1.62963,-2.93864,26.994,3.6,-0.461604,-0.0949895,-1.15602,1.24816,0.471181
373,1,9900015,521,7.3462,3.44342,-0.264971,115.062,3.6,1.49587,-0.405955,24.2158,24.2035,1.54528
375,1,9900015,521,4.70832,3.23342,-1.99554,59.8092,3.6,-0.450154,-0.995234,13.8343,13.8705,1.09192
376,1,9900015,521,7.5597,0.0674794,1.75775,7.57692,3.6,-0.293191,1.54927,0.106603,1.57941,1.57582
377,1,-9900015,-521,3.39585,2.42437,-1.18313,19.3286,3.6,0.0972288,-0.23803,1.44004,1.46109,0.256699
377,1,9900015,521,7.55195,-0.934429,2.37917,11.096,3.6,-0.19286,0.184123,-0.286923,0.390896,0.266045
379,1,9900015,521,10.7463,-1.26262,-0.953243,20.5126,3.6,0.0614095,-0.086505,-0.172809,0.200078,0.104819
381,1,9900015,521,9.52767,-0.461044,-0.685746,10.5583,3.6,0.308662,-0.252569,-0.190418,0.441538,0.398436
381,1,-9900015,-521,6.31268,0.651048,1.89542,7.69847,3.6,-1.35365,4.02242,2.9626,5.17512,4.24356
382,1,9900015,521,5.54747,3.46314,-0.941752,88.6162,3.6,0.332237,-0.456502,8.99986,9.01047,0.564066
383,1,-9900015,-521,10.0096,0.0848855,-1.49355,10.0456,3.6,0.153818,-1.99205,0.169754,2.00232,1.99513
384,1,-9900015,-521,12.1712,3.3244,1.71258,169.292,3.6,-0.344968,2.41694,33.8701,33.9536,2.44109
385,1,-9900015,-521,9.28577,-2.1335,-3.05869,39.7559,3.6,-6.86283,-0.570279,-28.6682,29.4834,6.88642
389,1,-9900015,-521,11.7211,-1.59415,-0.191276,30.0485,3.6,0.49874,-0.0965893,-1.19915,1.30181,0.507801
389,1,9900015,521,7.21374,-2.30778,3.05265,36.6154,3.6,-1.02686,0.0914832,-5.13116,5.22279,1.02896
390,1,-9900015,-521,4.8232,-1.91691,2.15892,16.7533,3.6,-1.34013,2.0097,-8.03529,8.38969,2.41535
391,1,9900015,521,9.2304,1.25174,2.33824,17.4566,3.6,-0.578651,0.600006,1.33805,1.57446,0.832517
391,1,-9900015,-521,5.96155,1.31195,-0.473809,11.8715,3.6,1.2595,-0.646015,2.43781,2.81702,1.41463
392,1,-9900015,-521,6.82768,3.51019,0.942147,114.311,3.6,3.16703,4.35604,90.0077,90.1664,5.38553
393,1,-9900015,-521,5.61334,0.170276,-0.103572,5.69491,3.6,2.08776,-0.217171,0.35912,2.1288,2.09831
394,1,-9900015,-521,8.40356,-1.92997,-1.20045,29.5571,3.6,1.80286,-4.64359,-16.7969,17.5175,4.98051
395,1,-9900015,-521,18.7268,2.93236,0.397812,176.268,3.6,6.60795,2.77678,67.0836,67.4487,7.16582
396,1,-9900015,-521,6.59265,3.39135,-0.597879,98.0319,3.6,0.773379,-0.526705,13.8827,13.9116,0.935557
397,1,-9900015,-521,5.9453,1.58635,3.04352,15.1325,3.6,-2.04689,0.201397,4.81433,5.23406,2.05637
401,1,-9900015,-521,8.6414,2.30564,2.6325,43.7698,3.6,-0.00795027,0.00434249,0.045419,0.0404694,0.00798981
405,1,9900015,521,9.03004,2.35354,-3.09752,47.9396,3.6,-4.18396,-0.184504,21.8358,22.2332,4.18791
406,1,9900015,521,5.1772,-5.10985,-2.33208,428.803,3.6,-0.112156,-0.117679,-13.4642,13.4594,0.162503
406,1,-9900015,-521,8.01892,-2.6349,1.40126,56.1872,3.6,0.121365,0.708558,-4.98579,5.03227,0.718196
408,1,-9900015,-521,10.1018,-0.120383,-0.326419,10.1751,3.6,6.04068,-2.04465,-0.76947,6.42141,6.37516
409,1,-9900015,-521,6.15588,-1.46273,2.36968,14.0026,3.6,-2.70431,2.63201,-7.70982,8.58143,3.77261
410,1,-9900015,-521,17.8612,0.012221,-2.05338,17.8626,3.6,-0.0219384,-0.0413499,0.000534827,0.0435412,0.0435379
412,1,-9900015,-521,8.82246,0.642537,-2.02854,10.7072,3.6,-0.712849,-1.44707,1.10902,1.95584,1.61157
415,1,9900015,521,5.34159,1.01747,2.80934,8.35342,3.6,-1.63214,0.563129,2.07587,2.69986,1.72642
415,1,-9900015,-521,7.58961,-1.16418,-0.201702,13.3406,3.6,1.08916,-0.222896,-1.60712,1.95244,1.11077
416,1,9900015,521,15.6249,-1.35766,0.789387,32.3776,3.6,1.64258,1.65573,-4.23287,4.83204,2.33186
416,1,-9900015,-521,7.90571,-1.72024,2.33107,22.7878,3.6,-0.572546,0.601991,-2.24602,2.39384,0.830489
418,1,9900015,521,2.37549,5.28637,-0.37831,234.733,3.6,0.101418,-0.0403264,10.7865,10.7822,0.109116
419,1,-9900015,-521,7.25596,-0.70061,-0.238977,9.11081,3.6,2.10242,-0.512015,-1.64277,2.71426,2.16167
419,1,9900015,521,5.94604,-1.17714,2.9406,10.5639,3.6,-0.557322,0.113668,-0.835419,1.00955,0.56824
420,1,-9900015,-521,4.7238,1.95854,-2.16444,17.0765,3.6,-0.145742,-0.215969,0.905077,0.941663,0.260488
421,1,-9900015,-521,7.58669,-1.36324,0.939145,15.798,3.6,1.64471,2.24791,-5.08737,5.79949,2.7851
422,1,9900015,521,2.68722,-1.085,2.81029,4.43032,3.6,-0.0115742,0.00397578,-0.0160853,0.0201179,0.0122025
423,1,9900015,521,7.77111,-1.66614,-2.55247,21.2956,3.6,-6.40441,-4.27984,-19.6531,21.1063,7.70204
424,1,-9900015,-521,3.56918,2.36266,2.53875,19.1189,3.6,-0.125064,0.0859447,0.798574,0.807748,0.150793
425,1,-9900015,-521,15.7156,-3.17551,-1.52032,188.435,3.6,0.213693,-4.22957,-50.602,50.7754,4.23469
427,1,-9900015,-521,9.91652,-3.83601,-1.61057,229.873,3.6,-0.0164255,-0.413066,-9.57395,9.58035,0.413287
428,1,9900015,521,6.11163,-1.41276,0.278381,13.2951,3.6,8.16097,2.33223,-16.3979,18.4606,8.48615
429,1,-9900015,-521,17.8444,-1.62674,2.95018,47.1433,3.6,-4.64503,0.900537,-11.571,12.4844,4.72552
429,1,9900015,521,3.27195,0.814341,-0.296498,4.41814,3.6,0.0700413,-0.0211619,0.0663667,0.0977791,0.0724124
431,1,9900015,521,6.99112,-0.517175,-1.8395,7.94711,3.6,-0.663284,-2.40671,-1.34983,2.83391,2.49301
432,1,9900015,521,18.2085,2.2998,1.84112,91.7027,3.6,-2.20291,7.94961,40.7177,41.5417,8.24853
434,1,9900015,521,2.39497,-2.69774,-1.29555,17.8587,3.6,0.339896,-1.20337,-9.23992,9.32351,1.25034
435,1,-9900015,-521,10.5296,1.55333,-0.420063,26.0014,3.6,1.73863,-0.776549,4.29914,4.70001,1.90333
435,1,9900015,521,16.0679,-0.306677,-2.88734,16.8294,3.6,-10.9125,-2.83572,-3.51212,11.8028,11.2687
437,1,9900015,521,15.2558,3.696,-1.70733,307.486,3.6,-0.470875,-3.42755,69.6465,69.7273,3.4595
437,1,-9900015,-521,28.8307,1.05096,0.913198,46.2731,3.6,13.8943,17.9916,28.538,36.4808,22.7295
438,1,9900015,521,6.97907,-0.0556123,1.03645,6.98987,3.6,0.0978968,0.16542,-0.0106985,0.192444,0.192146
438,1,-9900015,-521,9.77927,1.45001,-2.4821,21.9923,3.6,-1.44764,-1.12253,3.69011,4.11707,1.83073
440,1,9900015,521,7.91357,-1.627,0.517684,20.912,3.6,4.60763,2.62404,-12.9699,14.0113,5.30219
441,1,-9900015,-521,7.61885,2.32127,2.53006,39.1865,3.6,-2.49433,1.74911,15.3699,15.6651,3.04569
444,1,-9900015,-521,10.5199,-1.57454,-2.68651,26.4871,3.6,-11.5566,-5.6548,-29.7293,32.3867,12.863
444,1,9900015,521,4.55254,-2.14972,0.906113,19.8012,3.6,0.344804,0.44004,-2.36617,2.42852,0.558345
445,1,9900015,521,6.91093,3.01925,-0.592132,70.923,3.6,2.58416,-1.73808,31.8097,31.9515,3.11345
445,1,-9900015,-521,6.48445,2.98571,3.03293,64.3616,3.6,-2.08765,0.227714,20.7373,20.8373,2.09936
447,1,9900015,521,17.0982,-0.304865,-1.95162,17.899,3.6,-4.17048,-10.4166,-3.47396,11.746,11.2205
447,1,-9900015,-521,13.6016,-0.390665,1.69216,14.6528,3.6,-0.366527,3.00277,-1.21224,3.25545,3.0219
448,1,9900015,521,12.5218,0.327624,-2.45079,13.1998,3.6,-5.18322,-4.28496,2.24293,7.08875,6.72461
449,1,9900015,521,16.3482,-1.58339,0.940287,41.4976,3.6,0.444405,0.609084,-1.75952,1.90794,0.751641
452,1,-9900015,-521,7.3433,1.90292,0.0268142,25.1676,3.6,0.0755196,0.0020434,0.247739,0.258333,0.0753754
453,1,9900015,521,5.54529,-1.86093,0.0294211,18.2585,3.6,1.03424,0.0304461,-3.24597,3.40629,1.03452
454,1,-9900015,-521,11.8755,-3.30155,2.78597,161.457,3.6,-2.51541,0.934028,-36.3803,36.4488,2.68089
454,1,9900015,521,13.798,-3.88232,0.0551901,334.997,3.6,1.02717,0.0566349,-24.956,24.9362,1.02709
455,1,-9900015,-521,3.55556,-6.799,-0.844615,1594.58,3.6,0.138044,-0.155459,-93.2226,93.062,0.207508
456,1,-9900015,-521,4.55104,-1.94145,-1.38697,16.1843,3.6,0.363304,-1.95414,-6.78197,7.06333,1.98622
458,1,-9900015,-521,11.3017,0.0825659,-2.63822,11.3403,3.6,-0.796081,-0.4384,0.0751199,0.911871,0.908771
459,1,-9900015,-521,6.8069,0.757797,-1.69593,8.85669,3.6,-0.0363246,-0.287643,0.241492,0.375415,0.288529
459,1,9900015,521,15.0415,2.92341,-0.478725,140.325,3.6,1.43005,-0.742238,14.9463,15.0136,1.60932
460,1,-9900015,-521,13.5601,-1.2609,2.25064,25.8455,3.6,-0.155704,0.192607,-0.401873,0.472055,0.247667
461,1,-9900015,-521,6.75581,-0.676147,-0.699317,8.35984,3.6,0.548617,-0.461491,-0.522621,0.886677,0.716547
465,1,9900015,521,4.84989,-0.273487,2.01019,5.0324,3.6,-0.948142,2.01734,-0.617188,2.31259,2.22872
465,1,-9900015,-521,16.3463,-0.909158,-1.18072,23.5803,3.6,2.36974,-5.76385,-6.47931,8.98956,6.23173
466,1,-9900015,-521,5.7047,-2.81573,2.06184,47.8204,3.6,-0.382138,0.715813,-6.7527,6.78211,0.809068
467,1,-9900015,-521,16.833,1.19181,-0.0404546,30.2717,3.6,2.05747,-0.0832979,3.07784,3.70092,2.05794
468,1,-9900015,-521,6.3344,0.914097,-2.75099,9.17031,3.6,-3.48214,-1.43379,3.9421,5.45167,3.76575
469,1,9900015,521,8.468,1.57921,2.30512,21.4124,3.6,-0.594081,0.658193,2.0595,2.24025,0.885953
470,1,-9900015,-521,2.05879,2.12307,1.4879,8.72558,3.6,0.0349578,0.420807,1.73908,1.78956,0.422245
