# Job started on: Sat Feb 21 16:27:05 CET 2026 ..
# FONLL heavy quark hadroproduction cross section, calculated on Sat Feb 21 16:27:23 CET 2026
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = charm
# final state = meson (meson = D0). NP params (cm,lm,hm) = 0.1, 0.06, 0.135
# BR(q->meson) = 1
# ebeam1 = 7000, ebeam2 = 7000
# PDF set = CTEQ6.6
# ptmin = 0
# ptmax = 50
# ymin  = -3
# ymax  = 3
# cross section is ds/dpt/dy (pb/GeV)
# pt         y       central
  36.8687   -2.9394 2.4404e+03
  36.8687   -2.8788 2.5926e+03
  36.8687   -2.8182 2.7478e+03
  36.8687   -2.7576 2.9055e+03
  36.8687   -2.6970 3.0654e+03
  36.8687   -2.6364 3.2271e+03
  36.8687   -2.5758 3.3904e+03
  36.8687   -2.5152 3.5550e+03
  36.8687   -2.4545 3.7203e+03
  36.8687   -2.3939 3.8861e+03
  36.8687   -2.3333 4.0520e+03
  36.8687   -2.2727 4.2176e+03
  36.8687   -2.2121 4.3827e+03
  36.8687   -2.1515 4.5470e+03
  36.8687   -2.0909 4.7099e+03
  36.8687   -2.0303 4.8714e+03
  36.8687   -1.9697 5.0309e+03
  36.8687   -1.9091 5.1881e+03
  36.8687   -1.8485 5.3428e+03
  36.8687   -1.7879 5.4946e+03
  36.8687   -1.7273 5.6431e+03
  36.8687   -1.6667 5.7882e+03
  36.8687   -1.6061 5.9295e+03
  36.8687   -1.5455 6.0667e+03
  36.8687   -1.4848 6.1994e+03
  36.8687   -1.4242 6.3283e+03
  36.8687   -1.3636 6.4534e+03
  36.8687   -1.3030 6.5745e+03
  36.8687   -1.2424 6.6911e+03
  36.8687   -1.1818 6.8032e+03
  36.8687   -1.1212 6.9102e+03
  36.8687   -1.0606 7.0122e+03
  36.8687   -1.0000 7.1086e+03
  36.8687   -0.9394 7.1997e+03
  36.8687   -0.8788 7.2858e+03
  36.8687   -0.8182 7.3666e+03
  36.8687   -0.7576 7.4421e+03
  36.8687   -0.6970 7.5121e+03
  36.8687   -0.6364 7.5764e+03
  36.8687   -0.5758 7.6350e+03
  36.8687   -0.5152 7.6877e+03
  36.8687   -0.4545 7.7345e+03
  36.8687   -0.3939 7.7756e+03
  36.8687   -0.3333 7.8110e+03
  36.8687   -0.2727 7.8405e+03
  36.8687   -0.2121 7.8642e+03
  36.8687   -0.1515 7.8820e+03
  36.8687   -0.0909 7.8940e+03
  36.8687   -0.0303 7.8999e+03
  36.8687    0.0303 7.8999e+03
  36.8687    0.0909 7.8940e+03
  36.8687    0.1515 7.8820e+03
  36.8687    0.2121 7.8642e+03
  36.8687    0.2727 7.8405e+03
  36.8687    0.3333 7.8110e+03
  36.8687    0.3939 7.7756e+03
  36.8687    0.4545 7.7345e+03
  36.8687    0.5152 7.6877e+03
  36.8687    0.5758 7.6350e+03
  36.8687    0.6364 7.5764e+03
  36.8687    0.6970 7.5121e+03
  36.8687    0.7576 7.4421e+03
  36.8687    0.8182 7.3666e+03
  36.8687    0.8788 7.2858e+03
  36.8687    0.9394 7.1997e+03
  36.8687    1.0000 7.1086e+03
  36.8687    1.0606 7.0122e+03
  36.8687    1.1212 6.9102e+03
  36.8687    1.1818 6.8032e+03
  36.8687    1.2424 6.6911e+03
  36.8687    1.3030 6.5745e+03
  36.8687    1.3636 6.4534e+03
  36.8687    1.4242 6.3283e+03
  36.8687    1.4848 6.1994e+03
  36.8687    1.5455 6.0667e+03
  36.8687    1.6061 5.9295e+03
  36.8687    1.6667 5.7882e+03
  36.8687    1.7273 5.6431e+03
  36.8687    1.7879 5.4946e+03
  36.8687    1.8485 5.3428e+03
  36.8687    1.9091 5.1881e+03
  36.8687    1.9697 5.0309e+03
  36.8687    2.0303 4.8714e+03
  36.8687    2.0909 4.7099e+03
  36.8687    2.1515 4.5470e+03
  36.8687    2.2121 4.3827e+03
  36.8687    2.2727 4.2176e+03
  36.8687    2.3333 4.0520e+03
  36.8687    2.3939 3.8861e+03
  36.8687    2.4545 3.7203e+03
  36.8687    2.5152 3.5550e+03
  36.8687    2.5758 3.3904e+03
  36.8687    2.6364 3.2271e+03
  36.8687    2.6970 3.0654e+03
  36.8687    2.7576 2.9055e+03
  36.8687    2.8182 2.7478e+03
  36.8687    2.8788 2.5926e+03
  36.8687    2.9394 2.4404e+03
  36.8687    3.0000 2.2913e+03
  37.3737   -3.0000 2.1230e+03
  37.3737   -2.9394 2.2623e+03
  37.3737   -2.8788 2.4047e+03
  37.3737   -2.8182 2.5498e+03
  37.3737   -2.7576 2.6975e+03
  37.3737   -2.6970 2.8472e+03
  37.3737   -2.6364 2.9988e+03
  37.3737   -2.5758 3.1519e+03
  37.3737   -2.5152 3.3062e+03
  37.3737   -2.4545 3.4613e+03
  37.3737   -2.3939 3.6169e+03
  37.3737   -2.3333 3.7727e+03
  37.3737   -2.2727 3.9283e+03
  37.3737   -2.2121 4.0834e+03
  37.3737   -2.1515 4.2377e+03
  37.3737   -2.0909 4.3910e+03
  37.3737   -2.0303 4.5428e+03
  37.3737   -1.9697 4.6928e+03
  37.3737   -1.9091 4.8408e+03
  37.3737   -1.8485 4.9863e+03
  37.3737   -1.7879 5.1292e+03
  37.3737   -1.7273 5.2691e+03
  37.3737   -1.6667 5.4057e+03
  37.3737   -1.6061 5.5388e+03
  37.3737   -1.5455 5.6680e+03
  37.3737   -1.4848 5.7931e+03
  37.3737   -1.4242 5.9146e+03
  37.3737   -1.3636 6.0325e+03
  37.3737   -1.3030 6.1465e+03
  37.3737   -1.2424 6.2565e+03
  37.3737   -1.1818 6.3621e+03
  37.3737   -1.1212 6.4631e+03
  37.3737   -1.0606 6.5592e+03
  37.3737   -1.0000 6.6501e+03
  37.3737   -0.9394 6.7360e+03
  37.3737   -0.8788 6.8172e+03
  37.3737   -0.8182 6.8934e+03
  37.3737   -0.7576 6.9646e+03
  37.3737   -0.6970 7.0306e+03
  37.3737   -0.6364 7.0913e+03
  37.3737   -0.5758 7.1466e+03
  37.3737   -0.5152 7.1963e+03
  37.3737   -0.4545 7.2404e+03
  37.3737   -0.3939 7.2792e+03
  37.3737   -0.3333 7.3125e+03
  37.3737   -0.2727 7.3404e+03
  37.3737   -0.2121 7.3628e+03
  37.3737   -0.1515 7.3796e+03
  37.3737   -0.0909 7.3909e+03
  37.3737   -0.0303 7.3965e+03
  37.3737    0.0303 7.3965e+03
  37.3737    0.0909 7.3909e+03
  37.3737    0.1515 7.3796e+03
  37.3737    0.2121 7.3628e+03
  37.3737    0.2727 7.3404e+03
  37.3737    0.3333 7.3125e+03
  37.3737    0.3939 7.2792e+03
  37.3737    0.4545 7.2404e+03
  37.3737    0.5152 7.1963e+03
  37.3737    0.5758 7.1466e+03
  37.3737    0.6364 7.0913e+03
  37.3737    0.6970 7.0306e+03
  37.3737    0.7576 6.9646e+03
  37.3737    0.8182 6.8934e+03
  37.3737    0.8788 6.8172e+03
  37.3737    0.9394 6.7360e+03
  37.3737    1.0000 6.6501e+03
  37.3737    1.0606 6.5592e+03
  37.3737    1.1212 6.4631e+03
  37.3737    1.1818 6.3621e+03
  37.3737    1.2424 6.2565e+03
  37.3737    1.3030 6.1465e+03
  37.3737    1.3636 6.0325e+03
  37.3737    1.4242 5.9146e+03
  37.3737    1.4848 5.7931e+03
  37.3737    1.5455 5.6680e+03
  37.3737    1.6061 5.5388e+03
  37.3737    1.6667 5.4057e+03
  37.3737    1.7273 5.2691e+03
  37.3737    1.7879 5.1292e+03
  37.3737    1.8485 4.9863e+03
  37.3737    1.9091 4.8408e+03
  37.3737    1.9697 4.6928e+03
  37.3737    2.0303 4.5428e+03
  37.3737    2.0909 4.3910e+03
  37.3737    2.1515 4.2377e+03
  37.3737    2.2121 4.0834e+03
  37.3737    2.2727 3.9283e+03
  37.3737    2.3333 3.7727e+03
  37.3737    2.3939 3.6169e+03
  37.3737    2.4545 3.4613e+03
  37.3737    2.5152 3.3062e+03
  37.3737    2.5758 3.1519e+03
  37.3737    2.6364 2.9988e+03
  37.3737    2.6970 2.8472e+03
  37.3737    2.7576 2.6975e+03
  37.3737    2.8182 2.5498e+03
  37.3737    2.8788 2.4047e+03
  37.3737    2.9394 2.2623e+03
  37.3737    3.0000 2.1230e+03
  37.8788   -3.0000 1.9686e+03
  37.8788   -2.9394 2.0989e+03
  37.8788   -2.8788 2.2322e+03
  37.8788   -2.8182 2.3682e+03
  37.8788   -2.7576 2.5065e+03
  37.8788   -2.6970 2.6469e+03
  37.8788   -2.6364 2.7890e+03
  37.8788   -2.5758 2.9326e+03
  37.8788   -2.5152 3.0774e+03
  37.8788   -2.4545 3.2231e+03
  37.8788   -2.3939 3.3692e+03
  37.8788   -2.3333 3.5156e+03
  37.8788   -2.2727 3.6618e+03
  37.8788   -2.2121 3.8077e+03
  37.8788   -2.1515 3.9528e+03
  37.8788   -2.0909 4.0970e+03
  37.8788   -2.0303 4.2399e+03
  37.8788   -1.9697 4.3811e+03
  37.8788   -1.9091 4.5204e+03
  37.8788   -1.8485 4.6575e+03
  37.8788   -1.7879 4.7921e+03
  37.8788   -1.7273 4.9239e+03
  37.8788   -1.6667 5.0526e+03
  37.8788   -1.6061 5.1780e+03
  37.8788   -1.5455 5.2998e+03
  37.8788   -1.4848 5.4178e+03
  37.8788   -1.4242 5.5323e+03
  37.8788   -1.3636 5.6435e+03
  37.8788   -1.3030 5.7511e+03
  37.8788   -1.2424 5.8548e+03
  37.8788   -1.1818 5.9545e+03
  37.8788   -1.1212 6.0497e+03
  37.8788   -1.0606 6.1404e+03
  37.8788   -1.0000 6.2262e+03
  37.8788   -0.9394 6.3073e+03
  37.8788   -0.8788 6.3838e+03
  37.8788   -0.8182 6.4558e+03
  37.8788   -0.7576 6.5230e+03
  37.8788   -0.6970 6.5853e+03
  37.8788   -0.6364 6.6426e+03
  37.8788   -0.5758 6.6948e+03
  37.8788   -0.5152 6.7417e+03
  37.8788   -0.4545 6.7834e+03
  37.8788   -0.3939 6.8200e+03
  37.8788   -0.3333 6.8514e+03
  37.8788   -0.2727 6.8778e+03
  37.8788   -0.2121 6.8989e+03
  37.8788   -0.1515 6.9148e+03
  37.8788   -0.0909 6.9254e+03
  37.8788   -0.0303 6.9307e+03
  37.8788    0.0303 6.9307e+03
  37.8788    0.0909 6.9254e+03
  37.8788    0.1515 6.9148e+03
  37.8788    0.2121 6.8989e+03
  37.8788    0.2727 6.8778e+03
  37.8788    0.3333 6.8514e+03
  37.8788    0.3939 6.8200e+03
  37.8788    0.4545 6.7834e+03
  37.8788    0.5152 6.7417e+03
  37.8788    0.5758 6.6948e+03
  37.8788    0.6364 6.6426e+03
  37.8788    0.6970 6.5853e+03
  37.8788    0.7576 6.5230e+03
  37.8788    0.8182 6.4558e+03
  37.8788    0.8788 6.3838e+03
  37.8788    0.9394 6.3073e+03
  37.8788    1.0000 6.2262e+03
  37.8788    1.0606 6.1404e+03
  37.8788    1.1212 6.0497e+03
  37.8788    1.1818 5.9545e+03
  37.8788    1.2424 5.8548e+03
  37.8788    1.3030 5.7511e+03
  37.8788    1.3636 5.6435e+03
  37.8788    1.4242 5.5323e+03
  37.8788    1.4848 5.4178e+03
  37.8788    1.5455 5.2998e+03
  37.8788    1.6061 5.1780e+03
  37.8788    1.6667 5.0526e+03
  37.8788    1.7273 4.9239e+03
  37.8788    1.7879 4.7921e+03
  37.8788    1.8485 4.6575e+03
  37.8788    1.9091 4.5204e+03
  37.8788    1.9697 4.3811e+03
  37.8788    2.0303 4.2399e+03
  37.8788    2.0909 4.0970e+03
  37.8788    2.1515 3.9528e+03
  37.8788    2.2121 3.8077e+03
  37.8788    2.2727 3.6618e+03
  37.8788    2.3333 3.5156e+03
  37.8788    2.3939 3.3692e+03
  37.8788    2.4545 3.2231e+03
  37.8788    2.5152 3.0774e+03
  37.8788    2.5758 2.9326e+03
  37.8788    2.6364 2.7890e+03
  37.8788    2.6970 2.6469e+03
  37.8788    2.7576 2.5065e+03
  37.8788    2.8182 2.3682e+03
  37.8788    2.8788 2.2322e+03
  37.8788    2.9394 2.0989e+03
  37.8788    3.0000 1.9686e+03
  38.3838   -3.0000 1.8270e+03
  38.3838   -2.9394 1.9490e+03
  38.3838   -2.8788 2.0739e+03
  38.3838   -2.8182 2.2013e+03
  38.3838   -2.7576 2.3309e+03
  38.3838   -2.6970 2.4626e+03
  38.3838   -2.6364 2.5960e+03
  38.3838   -2.5758 2.7308e+03
  38.3838   -2.5152 2.8668e+03
  38.3838   -2.4545 3.0037e+03
  38.3838   -2.3939 3.1410e+03
  38.3838   -2.3333 3.2787e+03
  38.3838   -2.2727 3.4162e+03
  38.3838   -2.2121 3.5535e+03
  38.3838   -2.1515 3.6901e+03
  38.3838   -2.0909 3.8258e+03
  38.3838   -2.0303 3.9604e+03
  38.3838   -1.9697 4.0934e+03
  38.3838   -1.9091 4.2247e+03
  38.3838   -1.8485 4.3538e+03
  38.3838   -1.7879 4.4807e+03
  38.3838   -1.7273 4.6049e+03
  38.3838   -1.6667 4.7263e+03
  38.3838   -1.6061 4.8446e+03
  38.3838   -1.5455 4.9595e+03
  38.3838   -1.4848 5.0708e+03
  38.3838   -1.4242 5.1789e+03
  38.3838   -1.3636 5.2838e+03
  38.3838   -1.3030 5.3854e+03
  38.3838   -1.2424 5.4833e+03
  38.3838   -1.1818 5.5774e+03
  38.3838   -1.1212 5.6673e+03
  38.3838   -1.0606 5.7529e+03
  38.3838   -1.0000 5.8339e+03
  38.3838   -0.9394 5.9105e+03
  38.3838   -0.8788 5.9828e+03
  38.3838   -0.8182 6.0507e+03
  38.3838   -0.7576 6.1142e+03
  38.3838   -0.6970 6.1730e+03
  38.3838   -0.6364 6.2272e+03
  38.3838   -0.5758 6.2765e+03
  38.3838   -0.5152 6.3208e+03
  38.3838   -0.4545 6.3602e+03
  38.3838   -0.3939 6.3947e+03
  38.3838   -0.3333 6.4245e+03
  38.3838   -0.2727 6.4494e+03
  38.3838   -0.2121 6.4693e+03
  38.3838   -0.1515 6.4844e+03
  38.3838   -0.0909 6.4944e+03
  38.3838   -0.0303 6.4995e+03
  38.3838    0.0303 6.4995e+03
  38.3838    0.0909 6.4944e+03
  38.3838    0.1515 6.4844e+03
  38.3838    0.2121 6.4693e+03
  38.3838    0.2727 6.4494e+03
  38.3838    0.3333 6.4245e+03
  38.3838    0.3939 6.3947e+03
  38.3838    0.4545 6.3602e+03
  38.3838    0.5152 6.3208e+03
  38.3838    0.5758 6.2765e+03
  38.3838    0.6364 6.2272e+03
  38.3838    0.6970 6.1730e+03
  38.3838    0.7576 6.1142e+03
  38.3838    0.8182 6.0507e+03
  38.3838    0.8788 5.9828e+03
  38.3838    0.9394 5.9105e+03
  38.3838    1.0000 5.8339e+03
  38.3838    1.0606 5.7529e+03
  38.3838    1.1212 5.6673e+03
  38.3838    1.1818 5.5774e+03
  38.3838    1.2424 5.4833e+03
  38.3838    1.3030 5.3854e+03
  38.3838    1.3636 5.2838e+03
  38.3838    1.4242 5.1789e+03
  38.3838    1.4848 5.0708e+03
  38.3838    1.5455 4.9595e+03
  38.3838    1.6061 4.8446e+03
  38.3838    1.6667 4.7263e+03
  38.3838    1.7273 4.6049e+03
  38.3838    1.7879 4.4807e+03
  38.3838    1.8485 4.3538e+03
  38.3838    1.9091 4.2247e+03
  38.3838    1.9697 4.0934e+03
  38.3838    2.0303 3.9604e+03
  38.3838    2.0909 3.8258e+03
  38.3838    2.1515 3.6901e+03
  38.3838    2.2121 3.5535e+03
  38.3838    2.2727 3.4162e+03
  38.3838    2.3333 3.2787e+03
  38.3838    2.3939 3.1410e+03
  38.3838    2.4545 3.0037e+03
  38.3838    2.5152 2.8668e+03
  38.3838    2.5758 2.7308e+03
  38.3838    2.6364 2.5960e+03
  38.3838    2.6970 2.4626e+03
  38.3838    2.7576 2.3309e+03
  38.3838    2.8182 2.2013e+03
  38.3838    2.8788 2.0739e+03
  38.3838    2.9394 1.9490e+03
  38.3838    3.0000 1.8270e+03
  38.8889   -3.0000 1.6970e+03
  38.8889   -2.9394 1.8113e+03
  38.8889   -2.8788 1.9283e+03
  38.8889   -2.8182 2.0478e+03
  38.8889   -2.7576 2.1694e+03
  38.8889   -2.6970 2.2930e+03
  38.8889   -2.6364 2.4183e+03
  38.8889   -2.5758 2.5450e+03
  38.8889   -2.5152 2.6728e+03
  38.8889   -2.4545 2.8014e+03
  38.8889   -2.3939 2.9307e+03
  38.8889   -2.3333 3.0602e+03
  38.8889   -2.2727 3.1896e+03
  38.8889   -2.2121 3.3189e+03
  38.8889   -2.1515 3.4476e+03
  38.8889   -2.0909 3.5754e+03
  38.8889   -2.0303 3.7022e+03
  38.8889   -1.9697 3.8276e+03
  38.8889   -1.9091 3.9513e+03
  38.8889   -1.8485 4.0731e+03
  38.8889   -1.7879 4.1928e+03
  38.8889   -1.7273 4.3100e+03
  38.8889   -1.6667 4.4245e+03
  38.8889   -1.6061 4.5362e+03
  38.8889   -1.5455 4.6446e+03
  38.8889   -1.4848 4.7497e+03
  38.8889   -1.4242 4.8518e+03
  38.8889   -1.3636 4.9509e+03
  38.8889   -1.3030 5.0468e+03
  38.8889   -1.2424 5.1393e+03
  38.8889   -1.1818 5.2282e+03
  38.8889   -1.1212 5.3132e+03
  38.8889   -1.0606 5.3941e+03
  38.8889   -1.0000 5.4706e+03
  38.8889   -0.9394 5.5430e+03
  38.8889   -0.8788 5.6113e+03
  38.8889   -0.8182 5.6755e+03
  38.8889   -0.7576 5.7354e+03
  38.8889   -0.6970 5.7911e+03
  38.8889   -0.6364 5.8423e+03
  38.8889   -0.5758 5.8888e+03
  38.8889   -0.5152 5.9307e+03
  38.8889   -0.4545 5.9679e+03
  38.8889   -0.3939 6.0006e+03
  38.8889   -0.3333 6.0287e+03
  38.8889   -0.2727 6.0523e+03
  38.8889   -0.2121 6.0712e+03
  38.8889   -0.1515 6.0854e+03
  38.8889   -0.0909 6.0949e+03
  38.8889   -0.0303 6.0997e+03
  38.8889    0.0303 6.0997e+03
  38.8889    0.0909 6.0949e+03
  38.8889    0.1515 6.0854e+03
  38.8889    0.2121 6.0712e+03
  38.8889    0.2727 6.0523e+03
  38.8889    0.3333 6.0287e+03
  38.8889    0.3939 6.0006e+03
  38.8889    0.4545 5.9679e+03
  38.8889    0.5152 5.9307e+03
  38.8889    0.5758 5.8888e+03
  38.8889    0.6364 5.8423e+03
  38.8889    0.6970 5.7911e+03
  38.8889    0.7576 5.7354e+03
  38.8889    0.8182 5.6755e+03
  38.8889    0.8788 5.6113e+03
  38.8889    0.9394 5.5430e+03
  38.8889    1.0000 5.4706e+03
  38.8889    1.0606 5.3941e+03
  38.8889    1.1212 5.3132e+03
  38.8889    1.1818 5.2282e+03
  38.8889    1.2424 5.1393e+03
  38.8889    1.3030 5.0468e+03
  38.8889    1.3636 4.9509e+03
  38.8889    1.4242 4.8518e+03
  38.8889    1.4848 4.7497e+03
  38.8889    1.5455 4.6446e+03
  38.8889    1.6061 4.5362e+03
  38.8889    1.6667 4.4245e+03
  38.8889    1.7273 4.3100e+03
  38.8889    1.7879 4.1928e+03
  38.8889    1.8485 4.0731e+03
  38.8889    1.9091 3.9513e+03
  38.8889    1.9697 3.8276e+03
  38.8889    2.0303 3.7022e+03
  38.8889    2.0909 3.5754e+03
  38.8889    2.1515 3.4476e+03
  38.8889    2.2121 3.3189e+03
  38.8889    2.2727 3.1896e+03
  38.8889    2.3333 3.0602e+03
  38.8889    2.3939 2.9307e+03
  38.8889    2.4545 2.8014e+03
  38.8889    2.5152 2.6728e+03
  38.8889    2.5758 2.5450e+03
  38.8889    2.6364 2.4183e+03
  38.8889    2.6970 2.2930e+03
  38.8889    2.7576 2.1694e+03
  38.8889    2.8182 2.0478e+03
  38.8889    2.8788 1.9283e+03
  38.8889    2.9394 1.8113e+03
  38.8889    3.0000 1.6970e+03
  39.3939   -3.0000 1.5775e+03
  39.3939   -2.9394 1.6846e+03
  39.3939   -2.8788 1.7943e+03
  39.3939   -2.8182 1.9065e+03
  39.3939   -2.7576 2.0207e+03
  39.3939   -2.6970 2.1368e+03
  39.3939   -2.6364 2.2545e+03
  39.3939   -2.5758 2.3736e+03
  39.3939   -2.5152 2.4938e+03
  39.3939   -2.4545 2.6149e+03
  39.3939   -2.3939 2.7365e+03
  39.3939   -2.3333 2.8584e+03
  39.3939   -2.2727 2.9804e+03
  39.3939   -2.2121 3.1021e+03
  39.3939   -2.1515 3.2234e+03
  39.3939   -2.0909 3.3439e+03
  39.3939   -2.0303 3.4634e+03
  39.3939   -1.9697 3.5817e+03
  39.3939   -1.9091 3.6985e+03
  39.3939   -1.8485 3.8134e+03
  39.3939   -1.7879 3.9263e+03
  39.3939   -1.7273 4.0370e+03
  39.3939   -1.6667 4.1451e+03
  39.3939   -1.6061 4.2506e+03
  39.3939   -1.5455 4.3531e+03
  39.3939   -1.4848 4.4523e+03
  39.3939   -1.4242 4.5488e+03
  39.3939   -1.3636 4.6425e+03
  39.3939   -1.3030 4.7332e+03
  39.3939   -1.2424 4.8206e+03
  39.3939   -1.1818 4.9046e+03
  39.3939   -1.1212 4.9849e+03
  39.3939   -1.0606 5.0614e+03
  39.3939   -1.0000 5.1337e+03
  39.3939   -0.9394 5.2022e+03
  39.3939   -0.8788 5.2668e+03
  39.3939   -0.8182 5.3275e+03
  39.3939   -0.7576 5.3842e+03
  39.3939   -0.6970 5.4368e+03
  39.3939   -0.6364 5.4852e+03
  39.3939   -0.5758 5.5293e+03
  39.3939   -0.5152 5.5689e+03
  39.3939   -0.4545 5.6041e+03
  39.3939   -0.3939 5.6350e+03
  39.3939   -0.3333 5.6616e+03
  39.3939   -0.2727 5.6839e+03
  39.3939   -0.2121 5.7018e+03
  39.3939   -0.1515 5.7152e+03
  39.3939   -0.0909 5.7243e+03
  39.3939   -0.0303 5.7288e+03
  39.3939    0.0303 5.7288e+03
  39.3939    0.0909 5.7243e+03
  39.3939    0.1515 5.7152e+03
  39.3939    0.2121 5.7018e+03
  39.3939    0.2727 5.6839e+03
  39.3939    0.3333 5.6616e+03
  39.3939    0.3939 5.6350e+03
  39.3939    0.4545 5.6041e+03
  39.3939    0.5152 5.5689e+03
  39.3939    0.5758 5.5293e+03
  39.3939    0.6364 5.4852e+03
  39.3939    0.6970 5.4368e+03
  39.3939    0.7576 5.3842e+03
  39.3939    0.8182 5.3275e+03
  39.3939    0.8788 5.2668e+03
  39.3939    0.9394 5.2022e+03
  39.3939    1.0000 5.1337e+03
  39.3939    1.0606 5.0614e+03
  39.3939    1.1212 4.9849e+03
  39.3939    1.1818 4.9046e+03
  39.3939    1.2424 4.8206e+03
  39.3939    1.3030 4.7332e+03
  39.3939    1.3636 4.6425e+03
  39.3939    1.4242 4.5488e+03
  39.3939    1.4848 4.4523e+03
  39.3939    1.5455 4.3531e+03
  39.3939    1.6061 4.2506e+03
  39.3939    1.6667 4.1451e+03
  39.3939    1.7273 4.0370e+03
  39.3939    1.7879 3.9263e+03
  39.3939    1.8485 3.8134e+03
  39.3939    1.9091 3.6985e+03
  39.3939    1.9697 3.5817e+03
  39.3939    2.0303 3.4634e+03
  39.3939    2.0909 3.3439e+03
  39.3939    2.1515 3.2234e+03
  39.3939    2.2121 3.1021e+03
  39.3939    2.2727 2.9804e+03
  39.3939    2.3333 2.8584e+03
  39.3939    2.3939 2.7365e+03
  39.3939    2.4545 2.6149e+03
  39.3939    2.5152 2.4938e+03
  39.3939    2.5758 2.3736e+03
  39.3939    2.6364 2.2545e+03
  39.3939    2.6970 2.1368e+03
  39.3939    2.7576 2.0207e+03
  39.3939    2.8182 1.9065e+03
  39.3939    2.8788 1.7943e+03
  39.3939    2.9394 1.6846e+03
  39.3939    3.0000 1.5775e+03
  39.8990   -3.0000 1.4675e+03
  39.8990   -2.9394 1.5680e+03
  39.8990   -2.8788 1.6710e+03
  39.8990   -2.8182 1.7763e+03
  39.8990   -2.7576 1.8836e+03
  39.8990   -2.6970 1.9927e+03
  39.8990   -2.6364 2.1034e+03
  39.8990   -2.5758 2.2154e+03
  39.8990   -2.5152 2.3286e+03
  39.8990   -2.4545 2.4425e+03
  39.8990   -2.3939 2.5571e+03
  39.8990   -2.3333 2.6720e+03
  39.8990   -2.2727 2.7869e+03
  39.8990   -2.2121 2.9017e+03
  39.8990   -2.1515 3.0160e+03
  39.8990   -2.0909 3.1297e+03
  39.8990   -2.0303 3.2425e+03
  39.8990   -1.9697 3.3542e+03
  39.8990   -1.9091 3.4644e+03
  39.8990   -1.8485 3.5729e+03
  39.8990   -1.7879 3.6795e+03
  39.8990   -1.7273 3.7840e+03
  39.8990   -1.6667 3.8862e+03
  39.8990   -1.6061 3.9859e+03
  39.8990   -1.5455 4.0828e+03
  39.8990   -1.4848 4.1767e+03
  39.8990   -1.4242 4.2679e+03
  39.8990   -1.3636 4.3564e+03
  39.8990   -1.3030 4.4422e+03
  39.8990   -1.2424 4.5249e+03
  39.8990   -1.1818 4.6043e+03
  39.8990   -1.1212 4.6803e+03
  39.8990   -1.0606 4.7527e+03
  39.8990   -1.0000 4.8212e+03
  39.8990   -0.9394 4.8859e+03
  39.8990   -0.8788 4.9470e+03
  39.8990   -0.8182 5.0045e+03
  39.8990   -0.7576 5.0582e+03
  39.8990   -0.6970 5.1079e+03
  39.8990   -0.6364 5.1538e+03
  39.8990   -0.5758 5.1954e+03
  39.8990   -0.5152 5.2330e+03
  39.8990   -0.4545 5.2663e+03
  39.8990   -0.3939 5.2955e+03
  39.8990   -0.3333 5.3207e+03
  39.8990   -0.2727 5.3418e+03
  39.8990   -0.2121 5.3588e+03
  39.8990   -0.1515 5.3715e+03
  39.8990   -0.0909 5.3800e+03
  39.8990   -0.0303 5.3843e+03
  39.8990    0.0303 5.3843e+03
  39.8990    0.0909 5.3800e+03
  39.8990    0.1515 5.3715e+03
  39.8990    0.2121 5.3588e+03
  39.8990    0.2727 5.3418e+03
  39.8990    0.3333 5.3207e+03
  39.8990    0.3939 5.2955e+03
  39.8990    0.4545 5.2663e+03
  39.8990    0.5152 5.2330e+03
  39.8990    0.5758 5.1954e+03
  39.8990    0.6364 5.1538e+03
  39.8990    0.6970 5.1079e+03
  39.8990    0.7576 5.0582e+03
  39.8990    0.8182 5.0045e+03
  39.8990    0.8788 4.9470e+03
  39.8990    0.9394 4.8859e+03
  39.8990    1.0000 4.8212e+03
  39.8990    1.0606 4.7527e+03
  39.8990    1.1212 4.6803e+03
  39.8990    1.1818 4.6043e+03
  39.8990    1.2424 4.5249e+03
  39.8990    1.3030 4.4422e+03
  39.8990    1.3636 4.3564e+03
  39.8990    1.4242 4.2679e+03
  39.8990    1.4848 4.1767e+03
  39.8990    1.5455 4.0828e+03
  39.8990    1.6061 3.9859e+03
  39.8990    1.6667 3.8862e+03
  39.8990    1.7273 3.7840e+03
  39.8990    1.7879 3.6795e+03
  39.8990    1.8485 3.5729e+03
  39.8990    1.9091 3.4644e+03
  39.8990    1.9697 3.3542e+03
  39.8990    2.0303 3.2425e+03
  39.8990    2.0909 3.1297e+03
  39.8990    2.1515 3.0160e+03
  39.8990    2.2121 2.9017e+03
  39.8990    2.2727 2.7869e+03
  39.8990    2.3333 2.6720e+03
  39.8990    2.3939 2.5571e+03
  39.8990    2.4545 2.4425e+03
  39.8990    2.5152 2.3286e+03
  39.8990    2.5758 2.2154e+03
  39.8990    2.6364 2.1034e+03
  39.8990    2.6970 1.9927e+03
  39.8990    2.7576 1.8836e+03
  39.8990    2.8182 1.7763e+03
  39.8990    2.8788 1.6710e+03
  39.8990    2.9394 1.5680e+03
  39.8990    3.0000 1.4675e+03
  40.4040   -3.0000 1.3662e+03
  40.4040   -2.9394 1.4605e+03
  40.4040   -2.8788 1.5573e+03
