variation,axis,mass_GeV,n_events,n_hits,has_sensitivity,peak_N,peak_invf,invf_min,invf_max,invf_min_open,invf_max_open,exclusion_reason,invf_min_sample_ess,invf_min_event_ess,invf_min_max_event_fraction,peak_sample_ess,peak_event_ess,peak_max_event_fraction,invf_max_sample_ess,invf_max_event_ess,invf_max_max_event_fraction
pdf_0020,pdf,0.74,599994,6007,True,4811.574954964844,5.117173007114599e-07,3.7552958792050045e-08,2.878413382881163e-06,False,False,,,,,,,,,,
pdf_0020,pdf,0.76,599994,5850,True,4475.266745182672,4.811430839003254e-07,3.7613347939546033e-08,2.865798004568485e-06,False,False,,,,,,,,,,
pdf_0020,pdf,0.78,599994,6189,True,4460.091801024697,4.811430839003254e-07,3.652909509384365e-08,2.8050707550750407e-06,False,False,,,,,,,,,,
pdf_0020,pdf,0.8,599994,5872,True,4084.2925100485113,4.523956232538049e-07,3.642411182134903e-08,2.6335325712646207e-06,False,False,,,,,,,,,,
pdf_0020,pdf,0.82,599994,5887,True,3803.0238179608623,4.523956232538049e-07,3.626279875452152e-08,2.3555902946034048e-06,False,False,,,,,,,,,,
pdf_0020,pdf,0.84,599994,5915,True,3624.839117888509,4.2536577327503834e-07,3.5800813905547645e-08,2.3550787668266474e-06,False,False,,,,,,,,,,
pdf_0020,pdf,0.86,599994,5960,True,3557.793886480263,4.2536577327503834e-07,3.496145136363993e-08,2.376379565228355e-06,False,False,,,,,,,,,,
pdf_0020,pdf,0.88,599994,5896,True,3251.1537736851233,3.999509097203662e-07,3.4894147786786483e-08,2.170551067294232e-06,False,False,,,,,,,,,,
pdf_0020,pdf,0.9,599994,5830,True,3098.8662389996066,3.999509097203662e-07,3.4357789301136145e-08,1.8943692687928035e-06,False,False,,,,,,,,,,
pdf_0020,pdf,0.92,599994,5954,True,2497.956210039158,3.760545399658168e-07,3.2961114542883834e-08,2.113503122000783e-06,False,False,,,,,,,,,,
pdf_0020,pdf,0.94,599994,5902,True,828.8943816499866,2.2972275360711513e-07,2.7955986815107913e-08,1.111485738149176e-06,False,False,,,,,,,,,,
pdf_0020,pdf,0.96,0,0,False,,,,,False,False,unsupported eta-prime resonance,,,,,,,,,
pdf_0020,pdf,0.98,599994,5836,True,252.55112922098604,1.4033215376054846e-07,2.29290336950112e-08,6.515361102229054e-07,False,False,,,,,,,,,,
pdf_0020,pdf,1.0,599994,5921,True,359.1029628806468,1.6882033167003626e-07,2.4763487988947433e-08,8.174352670042964e-07,False,False,,,,,,,,,,
pdf_0020,pdf,1.05,599994,5584,True,229.73917554846952,1.4033215376054846e-07,2.3131989776976392e-08,6.498721619899695e-07,False,False,,,,,,,,,,
pdf_0020,pdf,1.1,599994,5748,True,97.84223126938883,9.117299484984922e-08,1.9352733030642905e-08,3.268927283565871e-07,False,False,,,,,,,,,,
pdf_0020,pdf,1.15,599994,5779,True,40.1783041154081,5.9234571458758066e-08,1.5884870070015824e-08,1.6884855618297366e-07,False,False,,,,,,,,,,
pdf_0020,pdf,1.2,599994,5633,True,14.554510753392186,3.402299765678064e-08,1.3283627885752164e-08,8.063907229758841e-08,False,False,,,,,,,,,,
pdf_0020,pdf,1.25,599994,5645,True,3.087569795906738,1.6244350109588655e-08,1.451695183466156e-08,1.8418756672351698e-08,False,False,,,,,,,,,,
pdf_0020,pdf,1.3,599994,5603,False,0.5600890652333568,6.856782936641738e-09,,,False,False,,,,,,,,,,
pdf_0020,pdf,1.35,599994,5478,False,1.557005249763299,1.1937766417144358e-08,,,False,False,,,,,,,,,,
pdf_0020,pdf,1.4,599994,5484,True,3.093712965826044,1.6244350109588655e-08,1.4684393946595854e-08,1.8747072360024464e-08,False,False,,,,,,,,,,
pdf_0020,pdf,1.45,599994,5565,False,1.3783826693262398,1.0553861030365231e-08,,,False,False,,,,,,,,,,
pdf_0020,pdf,1.5,599994,5544,True,4.603611998322972,1.9542040079740516e-08,1.2296960684093184e-08,3.0438572062365674e-08,False,False,,,,,,,,,,
pdf_0020,pdf,1.55,599994,5443,True,6.103435709016713,2.2104546299710197e-08,1.2227789702079164e-08,3.9117340842437835e-08,False,False,,,,,,,,,,
pdf_0020,pdf,1.6,599994,5433,True,6.820340976577113,2.3509178754572845e-08,1.2340866921300003e-08,4.293208548666947e-08,False,False,,,,,,,,,,
pdf_0020,pdf,1.65,599994,5358,True,7.6148266923810946,2.5003068519063217e-08,1.246763460076475e-08,4.9832973349809435e-08,False,False,,,,,,,,,,
pdf_0020,pdf,1.7,599994,5326,True,8.088045755663488,2.6591887445126912e-08,1.2568512944871733e-08,5.1367135283978575e-08,False,False,,,,,,,,,,
pdf_0020,pdf,1.75,599994,5150,True,8.753541008762536,2.8281667802300298e-08,1.2874453912118281e-08,5.5121917297377815e-08,False,False,,,,,,,,,,
pdf_0020,pdf,1.8,599994,5085,True,10.025038051178932,3.0078825180430956e-08,1.2952923597615082e-08,6.140477844296066e-08,False,False,,,,,,,,,,
pdf_0020,pdf,1.85,599994,5125,True,12.27121052778711,3.199018284775061e-08,1.3154072736537338e-08,7.474238283221927e-08,False,False,,,,,,,,,,
pdf_0020,pdf,1.9,599994,5213,True,15.566524092439504,3.6184987596427426e-08,1.3410756901265274e-08,8.464298737880877e-08,False,False,,,,,,,,,,
pdf_0020,pdf,1.95,599994,5088,True,18.556992222320705,3.8484361094874256e-08,1.3752192456007413e-08,9.040925061656789e-08,False,False,,,,,,,,,,
pdf_0020,pdf,2.0,599994,5137,True,22.53268053463627,4.3530733647318836e-08,1.4313615800968933e-08,1.0740001790691715e-07,False,False,,,,,,,,,,
pdf_0020,pdf,2.05,599994,5063,True,22.107666041457406,4.3530733647318836e-08,1.4488320490570922e-08,1.066341370547153e-07,False,False,,,,,,,,,,
pdf_0020,pdf,2.1,599994,4939,True,22.94081317163703,4.3530733647318836e-08,1.4566654885427617e-08,1.0765988608311113e-07,False,False,,,,,,,,,,
pdf_0020,pdf,2.15,599994,4851,True,21.957904052372193,4.3530733647318836e-08,1.4710603410663221e-08,1.0928774324074635e-07,False,False,,,,,,,,,,
pdf_0020,pdf,2.2,599994,4867,True,21.179664350491684,4.3530733647318836e-08,1.506940940341196e-08,1.0818284046606893e-07,False,False,,,,,,,,,,
pdf_0020,pdf,2.25,599994,4895,True,20.455775057395527,4.3530733647318836e-08,1.5033602477704122e-08,1.0497328000115226e-07,False,False,,,,,,,,,,
pdf_0020,pdf,2.3,599994,4813,True,19.882367019189672,4.3530733647318836e-08,1.5244339819954908e-08,1.040827090746118e-07,False,False,,,,,,,,,,
pdf_0020,pdf,2.35,599994,4909,True,19.849698462884632,4.092984818452434e-08,1.4957015134130206e-08,1.0076575413166779e-07,False,False,,,,,,,,,,
pdf_0020,pdf,2.4,599994,4862,True,18.660202441501355,4.3530733647318836e-08,1.521609448353844e-08,1.002130162597021e-07,False,False,,,,,,,,,,
pdf_0020,pdf,2.45,599994,4791,True,19.05970748815002,4.3530733647318836e-08,1.5193343812725588e-08,1.0027197973899981e-07,False,False,,,,,,,,,,
pdf_0020,pdf,2.5,599994,4767,True,19.280089512343277,4.3530733647318836e-08,1.5507275497333055e-08,1.0908140307910017e-07,False,False,,,,,,,,,,
pdf_0020,pdf,2.55,599994,4893,True,21.20710756623891,4.6296892266272595e-08,1.5754140533665864e-08,1.1477096106361861e-07,False,False,,,,,,,,,,
pdf_0020,pdf,2.6,599994,4668,True,14.013101768792309,3.8484361094874256e-08,1.5349577345634927e-08,8.673469163426688e-08,False,False,,,,,,,,,,
pdf_0020,pdf,2.65,599994,4636,True,12.166810551686828,3.6184987596427426e-08,1.4892841958078413e-08,7.513451426525586e-08,False,False,,,,,,,,,,
pdf_0020,pdf,2.7,599994,4680,True,10.212707479263004,3.402299765678064e-08,1.4830755034857227e-08,6.652888716387369e-08,False,False,,,,,,,,,,
pdf_0020,pdf,2.75,599994,4686,True,9.808656631159444,3.199018284775061e-08,1.4348546867464892e-08,6.332938253865003e-08,False,False,,,,,,,,,,
pdf_0020,pdf,2.8,599994,4595,True,8.112534358309178,3.0078825180430956e-08,1.4713322750870734e-08,5.785339128854714e-08,False,False,,,,,,,,,,
pdf_0020,pdf,2.85,599994,4680,True,7.647536282260194,3.0078825180430956e-08,1.4550428305499881e-08,5.4085604745083464e-08,False,False,,,,,,,,,,
pdf_0020,pdf,2.9,599994,4590,True,6.691351326676286,2.8281667802300298e-08,1.4798028728873476e-08,5.013233605657832e-08,False,False,,,,,,,,,,
pdf_0020,pdf,2.95,599994,4576,True,5.876473353805097,2.6591887445126912e-08,1.4773645219890114e-08,4.4939840855345615e-08,False,False,,,,,,,,,,
pdf_0020,pdf,3.0,599994,4524,True,5.480161657849249,2.6591887445126912e-08,1.5060236040825737e-08,4.2850688982729635e-08,False,False,,,,,,,,,,
pdf_0020,pdf,3.1,599994,4588,True,4.358872628747545,2.5003068519063217e-08,1.5954590242985153e-08,3.657372963047124e-08,False,False,,,,,,,,,,
pdf_0020,pdf,3.2,599994,4521,True,3.531337176517949,2.2104546299710197e-08,1.731510768413968e-08,2.9539208674391404e-08,False,False,,,,,,,,,,
pdf_0020,pdf,3.3,599994,4488,False,2.989489122155165,2.2104546299710197e-08,,,False,False,,,,,,,,,,
pdf_0020,pdf,3.4,599994,4440,False,2.3285888141351343,2.078383818579755e-08,,,False,False,,,,,,,,,,
pdf_0020,pdf,3.5,599994,4446,False,1.930342198742279,1.9542040079740516e-08,,,False,False,,,,,,,,,,
pdf_0020,pdf,3.6,533328,4005,False,0.7772981456828201,1.2696351276599728e-08,,,False,False,,,,,,,,,,
pdf_0020,pdf,3.7,533328,3896,False,0.5328089351129103,1.0553861030365231e-08,,,False,False,,,,,,,,,,
pdf_0020,pdf,3.8,533328,3945,False,0.2922215842965592,8.772912801613357e-09,,,False,False,,,,,,,,,,
pdf_0020,pdf,3.9,266664,1962,False,0.1904089371195023,7.292496916841445e-09,,,False,False,,,,,,,,,,
pdf_0020,pdf,4.0,266664,1958,False,0.1312732317308236,6.4471021073238704e-09,,,False,False,,,,,,,,,,
pdf_0020,pdf,4.1,199998,1497,False,0.1161050205274106,6.4471021073238704e-09,,,False,False,,,,,,,,,,
pdf_0020,pdf,4.2,199998,1522,False,0.0862424824328648,6.061898993497572e-09,,,False,False,,,,,,,,,,
pdf_0020,pdf,4.3,199998,1395,False,0.0604657720235786,5.699711094326075e-09,,,False,False,,,,,,,,,,
pdf_0020,pdf,4.4,133332,952,False,0.046972556694904,5.699711094326075e-09,,,False,False,,,,,,,,,,
pdf_0020,pdf,4.5,66666,487,False,0.040668292663275,5.699711094326075e-09,,,False,False,,,,,,,,,,
pdf_0020,pdf,4.6,66666,481,False,0.0336506396328739,5.03896262506515e-09,,,False,False,,,,,,,,,,
pdf_0020,pdf,4.65,66666,480,False,0.0318235807436132,5.359163290848515e-09,,,False,False,,,,,,,,,,
pdf_0020,pdf,4.7,66666,515,False,0.0262395405195846,5.03896262506515e-09,,,False,False,,,,,,,,,,
pdf_0020,pdf,4.75,66666,478,False,0.0145486389395487,4.737893390963144e-09,,,False,False,,,,,,,,,,
pdf_0021,pdf,0.22,599994,6380,True,145631.85437364771,2.8720631177978283e-06,9.00745193573474e-08,1.8229792026787377e-05,False,False,,,,,,,,,,
pdf_0021,pdf,0.24,599994,6170,True,83540.86213434671,2.244763378413224e-06,7.7052282797888e-08,1.328451712087004e-05,False,False,,,,,,,,,,
pdf_0021,pdf,0.26,599994,6233,True,56670.932636285805,1.865962923181746e-06,7.001475085937582e-08,1.1623314480707075e-05,False,False,,,,,,,,,,
pdf_0021,pdf,0.28,599994,6314,True,44149.09905217789,1.6496480740980203e-06,6.496626179940297e-08,9.337234671374708e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.3,599994,6165,True,34536.75485828204,1.4584098829439864e-06,6.271718334747338e-08,8.291583283780824e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.32,599994,6192,True,29463.709778359844,1.371272434398401e-06,5.965822987584594e-08,8.627936762193991e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.34,599994,6127,True,24060.928394596613,1.212305401337653e-06,5.6827323690271756e-08,7.317942698082661e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.36,599994,5941,True,20312.3524362506,1.1398722666160524e-06,5.5796036499222045e-08,6.827504648766891e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.38,599994,6074,True,18043.78434006604,1.0077306820944618e-06,5.294043487925177e-08,6.334691104833964e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.4,599994,6202,True,16783.79469577538,9.475205302806548e-07,5.183932510684128e-08,6.166576150040383e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.42,599994,6090,True,14597.382394082137,8.909078300934143e-07,5.01050202743647e-08,5.77303636158494e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.44,599994,6089,True,13292.757672109838,8.376776400682924e-07,4.902150721329583e-08,5.872748532929714e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.46,599994,6010,True,11899.485205110646,7.876278611187062e-07,4.7663792515547545e-08,4.8146461426514966e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.48,599994,6085,True,10875.27733186478,7.876278611187062e-07,4.643366581082017e-08,5.186604487932946e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.5,599994,6060,True,9785.006662757063,7.405684692262443e-07,4.5745811068137065e-08,4.812201048948054e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.52,599994,6139,True,9487.003980977805,6.96320793976389e-07,4.4347936042719896e-08,4.695153762169758e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.54,0,0,False,,,,,False,False,unsupported eta resonance,,,,,,,,,
pdf_0021,pdf,0.56,599994,6245,True,8467.168582514501,6.547168402004742e-07,4.2345831804256873e-08,3.9273452406273595e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.58,599994,5996,True,7255.669345528613,6.155986501483502e-07,4.207178818725289e-08,3.78684949486539e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.6,599994,6052,True,7110.262328843811,6.155986501483502e-07,4.148790915343243e-08,3.350652667256748e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.62,599994,6009,True,6909.346718541258,5.788177037701268e-07,4.0726748118473986e-08,3.996979682891317e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.64,599994,6144,True,6694.956596000291,5.788177037701268e-07,3.964288862502505e-08,3.632416486696857e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.66,599994,5998,True,5844.978319150749,5.44234354830026e-07,3.9506649076908674e-08,3.18117052080302e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.68,599994,6068,True,5785.244909118781,5.44234354830026e-07,3.8998497607437514e-08,3.297904855300021e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.7,599994,6043,True,5250.447401854058,5.117173007114599e-07,3.8302929999024344e-08,3.0344524071679143e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.72,599994,5987,True,4908.407951238328,5.117173007114599e-07,3.8415396767883294e-08,3.278410852223642e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.74,599994,5936,True,4770.4455981498295,4.811430839003254e-07,3.7593294361262185e-08,3.1037974238532264e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.76,599994,5933,True,4430.103771284641,4.811430839003254e-07,3.7434044071023227e-08,2.5768365051585347e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.78,599994,5929,True,4216.011869893811,4.811430839003254e-07,3.667423848566863e-08,2.9942950269206027e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.8,599994,5927,True,4195.0224396236235,4.523956232538049e-07,3.6322908462026626e-08,2.4463360141931288e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.82,599994,5970,True,3857.743798694222,4.523956232538049e-07,3.591249101225012e-08,2.4361381879783823e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.84,599994,5852,True,3648.356429531647,4.2536577327503834e-07,3.5689237098829775e-08,2.400412217068349e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.86,599994,5809,True,3490.8544253997034,4.2536577327503834e-07,3.5099535828044994e-08,2.245474382809821e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.88,599994,5818,True,3354.635306415251,3.999509097203662e-07,3.453068307123105e-08,2.1161312707954165e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.9,599994,5883,True,2931.042081770426,3.999509097203662e-07,3.4302317353747836e-08,2.05048347333853e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.92,599994,5762,True,2322.090792002255,3.535859366535176e-07,3.3342481293300894e-08,2.0351380209110264e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.94,599994,5608,True,772.2307101723512,2.2972275360711513e-07,2.843542881470196e-08,1.0237392857797727e-06,False,False,,,,,,,,,,
pdf_0021,pdf,0.96,0,0,False,,,,,False,False,unsupported eta-prime resonance,,,,,,,,,
pdf_0021,pdf,0.98,599994,5828,True,267.08358020693623,1.4033215376054846e-07,2.2750607484026787e-08,6.508302363778694e-07,False,False,,,,,,,,,,
pdf_0021,pdf,1.0,599994,5817,True,372.9391906417478,1.6882033167003626e-07,2.46499957079237e-08,7.80917409217607e-07,False,False,,,,,,,,,,
pdf_0021,pdf,1.05,599994,5872,True,252.9218986684339,1.4033215376054846e-07,2.273333454354976e-08,5.775064502339469e-07,False,False,,,,,,,,,,
pdf_0021,pdf,1.1,599994,5576,True,96.04249678039304,9.117299484984922e-08,1.9559636658147185e-08,3.352182151830386e-07,False,False,,,,,,,,,,
pdf_0021,pdf,1.15,599994,5704,True,39.29911203592962,5.5695409058001254e-08,1.588437955104752e-08,1.8212092928545082e-07,False,False,,,,,,,,,,
pdf_0021,pdf,1.2,599994,5689,True,14.754362298703144,3.402299765678064e-08,1.313744289110702e-08,8.817444888703703e-08,False,False,,,,,,,,,,
pdf_0021,pdf,1.25,599994,5424,True,3.0250838913957145,1.6244350109588655e-08,1.5230303138092266e-08,1.72834056493883e-08,False,False,,,,,,,,,,
pdf_0021,pdf,1.3,599994,5425,False,0.5696907371037984,6.856782936641738e-09,,,False,False,,,,,,,,,,
pdf_0021,pdf,1.35,599994,5427,False,1.5774754363318355,1.1937766417144358e-08,,,False,False,,,,,,,,,,
pdf_0021,pdf,1.4,599994,5437,True,3.042970385970951,1.6244350109588655e-08,1.4798552679207977e-08,1.7344998429371622e-08,False,False,,,,,,,,,,
pdf_0021,pdf,1.45,599994,5475,False,1.3674062734449333,1.0553861030365231e-08,,,False,False,,,,,,,,,,
pdf_0021,pdf,1.5,599994,5193,True,4.268318538382837,1.9542040079740516e-08,1.2783346330538576e-08,2.9253156756324272e-08,False,False,,,,,,,,,,
pdf_0021,pdf,1.55,599994,5338,True,5.83845832742925,2.2104546299710197e-08,1.2506393852286849e-08,3.8379101724614946e-08,False,False,,,,,,,,,,
pdf_0021,pdf,1.6,599994,5322,True,6.866543156467587,2.3509178754572845e-08,1.2222368923993213e-08,4.5433030957284155e-08,False,False,,,,,,,,,,
pdf_0021,pdf,1.65,599994,5394,True,7.262821557060969,2.5003068519063217e-08,1.2437458690180722e-08,4.7186770879181167e-08,False,False,,,,,,,,,,
pdf_0021,pdf,1.7,599994,5105,True,7.850858542806654,2.5003068519063217e-08,1.2579098503689874e-08,4.9954611869206296e-08,False,False,,,,,,,,,,
pdf_0021,pdf,1.75,599994,5293,True,9.326499291006357,2.8281667802300298e-08,1.2504873958908276e-08,5.691499079608803e-08,False,False,,,,,,,,,,
pdf_0021,pdf,1.8,599994,5151,True,10.439328059197384,3.0078825180430956e-08,1.289685238651276e-08,6.218705782691838e-08,False,False,,,,,,,,,,
pdf_0021,pdf,1.85,599994,5052,True,12.001927063654971,3.199018284775061e-08,1.32755392146506e-08,7.319141885824384e-08,False,False,,,,,,,,,,
pdf_0021,pdf,1.9,599994,5129,True,14.821627758740368,3.402299765678064e-08,1.3329512665647622e-08,8.224446471358638e-08,False,False,,,,,,,,,,
pdf_0021,pdf,1.95,599994,5051,True,18.12895973364526,3.8484361094874256e-08,1.3856263776847522e-08,9.624732878721324e-08,False,False,,,,,,,,,,
pdf_0021,pdf,2.0,599994,5015,True,21.092474455256347,4.092984818452434e-08,1.4415060721911971e-08,1.0291541968738333e-07,False,False,,,,,,,,,,
pdf_0021,pdf,2.05,599994,4998,True,20.9169066739883,4.092984818452434e-08,1.4538030481459649e-08,1.0449754000599777e-07,False,False,,,,,,,,,,
pdf_0021,pdf,2.1,599994,4805,True,20.853854187370427,4.3530733647318836e-08,1.4754698461829437e-08,1.0897318568540429e-07,False,False,,,,,,,,,,
pdf_0021,pdf,2.15,599994,4883,True,22.29173869174239,4.3530733647318836e-08,1.4646606531969496e-08,1.1241171283958648e-07,False,False,,,,,,,,,,
pdf_0021,pdf,2.2,599994,4769,True,20.29572923307491,4.3530733647318836e-08,1.5241654027696793e-08,1.0517298604186589e-07,False,False,,,,,,,,,,
pdf_0021,pdf,2.25,599994,4734,True,20.106567759261036,4.3530733647318836e-08,1.5300053128185925e-08,1.0707321331875265e-07,False,False,,,,,,,,,,
pdf_0021,pdf,2.3,599994,4875,True,19.48556823104975,4.3530733647318836e-08,1.5110520541883972e-08,1.068470647538802e-07,False,False,,,,,,,,,,
pdf_0021,pdf,2.35,599994,4716,True,19.218519884523072,4.3530733647318836e-08,1.5184404413726896e-08,1.062390125684815e-07,False,False,,,,,,,,,,
pdf_0021,pdf,2.4,599994,4748,True,18.96306058013416,4.3530733647318836e-08,1.530783624559328e-08,1.013188473519134e-07,False,False,,,,,,,,,,
pdf_0021,pdf,2.45,599994,4731,True,17.995842271565515,4.3530733647318836e-08,1.5376035598839214e-08,1.0312577488413419e-07,False,False,,,,,,,,,,
pdf_0021,pdf,2.5,599994,4669,True,18.271658518106495,4.3530733647318836e-08,1.5661582218644073e-08,1.0915480104491292e-07,False,False,,,,,,,,,,
pdf_0021,pdf,2.55,599994,4674,True,21.696323464712375,4.6296892266272595e-08,1.5789524006619342e-08,1.1528156876617053e-07,False,False,,,,,,,,,,
pdf_0021,pdf,2.6,599994,4662,True,14.601406629085147,3.8484361094874256e-08,1.5043166796085187e-08,8.639052823888263e-08,False,False,,,,,,,,,,
pdf_0021,pdf,2.65,599994,4636,True,11.66018514189988,3.6184987596427426e-08,1.494971757401031e-08,7.661310195839648e-08,False,False,,,,,,,,,,
pdf_0021,pdf,2.7,599994,4732,True,10.500984156495251,3.402299765678064e-08,1.4665468749611193e-08,6.98373513832081e-08,False,False,,,,,,,,,,
pdf_0021,pdf,2.75,599994,4626,True,9.39298369952098,3.199018284775061e-08,1.4569053168663477e-08,6.3188424904977e-08,False,False,,,,,,,,,,
pdf_0021,pdf,2.8,599994,4588,True,8.305286055245649,3.0078825180430956e-08,1.4642928405563836e-08,5.850486619310303e-08,False,False,,,,,,,,,,
pdf_0021,pdf,2.85,599994,4578,True,7.316510944549992,2.8281667802300298e-08,1.4641550120808417e-08,5.207807095461024e-08,False,False,,,,,,,,,,
pdf_0021,pdf,2.9,599994,4746,True,6.913408007855639,2.8281667802300298e-08,1.4467772050904377e-08,5.0387966793257694e-08,False,False,,,,,,,,,,
pdf_0021,pdf,2.95,599994,4338,True,5.740585682981058,2.6591887445126912e-08,1.517624805264438e-08,4.4842670060380255e-08,False,False,,,,,,,,,,
pdf_0021,pdf,3.0,599994,4517,True,5.304114540227918,2.5003068519063217e-08,1.5115672714178773e-08,4.178020065357212e-08,False,False,,,,,,,,,,
