event,id,pt,eta,phi,momentum,mass,decay_length,hits_tube,entry_distance,exit_distance,path_length_in_tube,decay_probability,n_particles_in_event,n_particles_hitting_tube,event_decay_prob,particle1_decay_prob,particle2_decay_prob
689,9900015,5.59115,-6.22542,-2.70413,1412.99,79,53.62072724423037,False,,,,0.0,1,0,0.0,0.0,0.0
690,-9900015,47.7355,-2.52602,-2.26957,300.341,79,11.397464130149112,False,,,,0.0,1,0,0.0,0.0,0.0
691,9900015,12.3073,2.92488,-2.93757,114.985,79,4.363498200396203,False,,,,0.0,1,0,0.0,0.0,0.0
692,-9900015,3.4044,4.69815,0.657103,186.821,79,7.089560353926329,False,,,,0.0,1,0,0.0,0.0,0.0
693,9900015,0.943733,6.9793,0.175914,506.863,79,19.234646156867594,False,,,,0.0,1,0,0.0,0.0,0.0
694,9900015,6.21353,-4.53289,-1.65131,289.048,79,10.968912708858737,False,,,,0.0,1,0,0.0,0.0,0.0
695,-9900015,8.9801,-0.500039,0.682035,10.1264,79,0.3842808033786329,False,,,,0.0,1,0,0.0,0.0,0.0
696,-9900015,13.39,-2.83718,-2.10632,114.659,79,4.351127017952152,False,,,,0.0,1,0,0.0,0.0,0.0
697,9900015,8.09268,4.23795,2.34822,280.331,79,10.638116397923799,False,,,,0.0,1,0,0.0,0.0,0.0
698,9900015,11.224,4.16383,2.875,361.036,79,13.700743021074429,False,,,,0.0,1,0,0.0,0.0,0.0
699,9900015,20.5757,-3.49262,2.38196,338.493,79,12.845271960227088,False,,,,0.0,1,0,0.0,0.0,0.0
700,9900015,13.123,-5.07055,-2.52983,1045.04,79,39.65760889978735,False,,,,0.0,1,0,0.0,0.0,0.0
701,9900015,7.28973,-5.63935,-0.583067,1025.24,79,38.906230334167084,False,,,,0.0,1,0,0.0,0.0,0.0
702,-9900015,6.27523,2.13162,-2.95134,26.8177,79,1.0176891393552658,False,,,,0.0,1,0,0.0,0.0,0.0
703,9900015,13.0051,-5.48633,0.946407,1569.54,79,59.56155120624304,False,,,,0.0,1,0,0.0,0.0,0.0
704,9900015,7.64954,6.2368,-0.715058,1955.31,79,74.20091025974432,False,,,,0.0,1,0,0.0,0.0,0.0
705,9900015,3.41828,-3.80871,-0.819324,77.1069,79,2.9260844404759743,False,,,,0.0,1,0,0.0,0.0,0.0
706,9900015,3.68793,1.14245,-2.56789,6.36808,79,0.24165852606843546,True,26.90478530399565,28.397442424769725,1.4926571207740764,4.440174924189008e-49,1,1,0.0,4.440174924189008e-49,0.0
707,9900015,25.4524,4.55819,0.324571,1214.35,79,46.0826546040886,False,,,,0.0,1,0,0.0,0.0,0.0
708,9900015,2.98224,6.92291,-0.556115,1513.89,79,57.44972205590128,False,,,,0.0,1,0,0.0,0.0,0.0
709,9900015,7.28628,1.27138,2.78419,14.0123,79,0.5317445391434684,False,,,,0.0,1,0,0.0,0.0,0.0
710,9900015,14.4916,2.12347,-0.319297,61.4419,79,2.3316225601506577,False,,,,0.0,1,0,0.0,0.0,0.0
711,-9900015,5.4893,6.44289,-2.80812,1724.24,79,65.43217060530634,False,,,,0.0,1,0,0.0,0.0,0.0
712,-9900015,5.71649,-1.27146,2.31355,10.9941,79,0.4172086408225063,False,,,,0.0,1,0,0.0,0.0,0.0
713,9900015,7.80431,2.53982,-1.85364,49.7768,79,1.8889505346043542,False,,,,0.0,1,0,0.0,0.0,0.0
714,9900015,1.26419,2.32842,-1.08734,6.54794,79,0.24848392752361015,False,,,,0.0,1,0,0.0,0.0,0.0
715,9900015,2.95523,4.49089,0.404296,131.821,79,5.002397671647848,False,,,,0.0,1,0,0.0,0.0,0.0
716,9900015,17.6985,-2.51414,-1.69092,110.057,79,4.176488424064051,False,,,,0.0,1,0,0.0,0.0,0.0
717,9900015,25.2525,2.08839,1.4103,103.482,79,3.92697761250076,False,,,,0.0,1,0,0.0,0.0,0.0
718,9900015,10.2835,-3.80906,-2.54898,232.047,79,8.805815253357721,False,,,,0.0,1,0,0.0,0.0,0.0
719,9900015,1.85615,8.12617,2.62613,3138.58,79,119.10412820628355,False,,,,0.0,1,0,0.0,0.0,0.0
720,9900015,20.6952,-3.34188,1.63571,292.915,79,11.115659219629114,False,,,,0.0,1,0,0.0,0.0,0.0
721,9900015,13.1744,-4.39573,-2.84016,534.325,79,20.276785458335446,False,,,,0.0,1,0,0.0,0.0,0.0
722,-9900015,53.0011,1.46811,-0.827562,121.144,79,4.597222472398988,True,23.439210532179608,26.165009714713197,2.7257991825335885,0.0027309500569573483,1,1,0.0027309500569573375,0.0027309500569573483,0.0
723,9900015,1.97991,-6.1815,-0.534034,478.862,79,18.17205266111342,False,,,,0.0,1,0,0.0,0.0,0.0
724,9900015,2.26027,-7.25126,-1.64768,1593.35,79,60.465102905607594,False,,,,0.0,1,0,0.0,0.0,0.0
725,9900015,48.5658,-1.11664,-1.26965,82.1232,79,3.1164450616234936,False,,,,0.0,1,0,0.0,0.0,0.0
726,9900015,60.1094,-0.377307,-3.12434,64.439,79,2.4453577469698735,False,,,,0.0,1,0,0.0,0.0,0.0
727,-9900015,7.06768,2.26189,2.13194,34.2972,79,1.3015242899389365,False,,,,0.0,1,0,0.0,0.0,0.0
728,9900015,5.04428,-4.68596,1.19538,273.459,79,10.377334907876204,False,,,,0.0,1,0,0.0,0.0,0.0
729,9900015,124.319,3.2199,-1.09775,1558.07,79,59.126282915956956,False,,,,0.0,1,0,0.0,0.0,0.0
730,-9900015,7.54755,-5.86818,0.86762,1334.43,79,50.639499965688614,False,,,,0.0,1,0,0.0,0.0,0.0
731,9900015,0.674772,-6.94661,-2.98898,350.752,79,13.31048154790076,False,,,,0.0,1,0,0.0,0.0,0.0
732,9900015,3.54036,-2.49963,-2.17593,21.7027,79,0.8235830099033672,False,,,,0.0,1,0,0.0,0.0,0.0
733,-9900015,7.60167,3.83451,2.252,175.95,79,6.677023162670886,False,,,,0.0,1,0,0.0,0.0,0.0
734,-9900015,1.17662,5.69101,0.887335,174.255,79,6.612700603644303,False,,,,0.0,1,0,0.0,0.0,0.0
735,9900015,7.35911,5.50198,2.29848,902.156,79,34.23538794170227,False,,,,0.0,1,0,0.0,0.0,0.0
736,9900015,5.22796,2.75738,-1.5883,41.3582,79,1.5694780299310886,False,,,,0.0,1,0,0.0,0.0,0.0
737,9900015,16.0219,2.09675,-0.86032,66.1907,79,2.511831980979823,False,,,,0.0,1,0,0.0,0.0,0.0
738,-9900015,20.8419,2.55225,0.538818,134.574,79,5.106869650998988,False,,,,0.0,1,0,0.0,0.0,0.0
739,9900015,24.3382,-3.51931,1.25655,411.201,79,15.60442512937443,False,,,,0.0,1,0,0.0,0.0,0.0
740,9900015,70.413,0.742831,-3.10539,90.7498,79,3.4438108360770125,True,32.445911633991344,34.50898075645378,2.063069122462437,3.648819293908798e-05,1,1,3.648819293911032e-05,3.648819293908798e-05,0.0
741,9900015,13.1594,-5.42397,-2.38825,1492.16,79,56.62510305433925,False,,,,0.0,1,0,0.0,0.0,0.0
742,-9900015,3.58298,5.8792,-0.246718,640.503,79,24.306071990680255,False,,,,0.0,1,0,0.0,0.0,0.0
743,9900015,12.1703,-5.56846,1.14467,1594.53,79,60.50988203224557,False,,,,0.0,1,0,0.0,0.0,0.0
744,9900015,30.9938,2.92595,0.114989,289.879,79,11.000447839567341,False,,,,0.0,1,0,0.0,0.0,0.0
745,9900015,7.32791,-6.07274,-0.238089,1589.68,79,60.32583223208101,False,,,,0.0,1,0,0.0,0.0,0.0
746,9900015,5.95299,-5.64082,0.186301,838.472,79,31.818681246098233,False,,,,0.0,1,0,0.0,0.0,0.0
747,9900015,10.9647,-2.32495,-2.17886,56.5995,79,2.14786116792038,False,,,,0.0,1,0,0.0,0.0,0.0
748,-9900015,12.6494,1.6852,0.150521,35.2849,79,1.3390059368714178,False,,,,0.0,1,0,0.0,0.0,0.0
749,9900015,27.2405,-3.19077,2.10932,331.629,79,12.584794057478735,False,,,,0.0,1,0,0.0,0.0,0.0
750,-9900015,8.89222,4.96665,-2.55069,638.246,79,24.220422423882027,False,,,,0.0,1,0,0.0,0.0,0.0
751,-9900015,9.26702,-2.39533,-0.55584,51.2603,79,1.9452470044072658,False,,,,0.0,1,0,0.0,0.0,0.0
752,-9900015,6.75396,3.60039,2.09879,123.732,79,4.695432963703292,False,,,,0.0,1,0,0.0,0.0,0.0
753,-9900015,29.9712,4.27463,0.273018,1076.98,79,40.86968119200507,False,,,,0.0,1,0,0.0,0.0,0.0
754,9900015,5.84898,-4.65706,1.77837,308.052,79,11.690084338204558,False,,,,0.0,1,0,0.0,0.0,0.0
755,-9900015,22.6065,-1.27361,-2.45652,43.5577,79,1.6529455630160252,False,,,,0.0,1,0,0.0,0.0,0.0
756,-9900015,14.97,1.7426,-1.19715,44.0661,79,1.6722385358827594,False,,,,0.0,1,0,0.0,0.0,0.0
757,-9900015,8.71451,1.30007,-3.08664,17.1765,79,0.6518209056755696,False,,,,0.0,1,0,0.0,0.0,0.0
758,9900015,32.7802,4.78483,-0.1414,1961.72,79,74.44415958326077,False,,,,0.0,1,0,0.0,0.0,0.0
759,9900015,5.66974,-4.23076,1.92263,194.994,79,7.3997127285129105,False,,,,0.0,1,0,0.0,0.0,0.0
760,-9900015,7.01347,5.57696,-0.549382,926.729,79,35.167894279731904,False,,,,0.0,1,0,0.0,0.0,0.0
761,-9900015,2.70455,-6.27406,1.87894,717.556,79,27.2301110117276,False,,,,0.0,1,0,0.0,0.0,0.0
762,-9900015,4.23739,5.47746,-1.48709,506.881,79,19.235329228290883,False,,,,0.0,1,0,0.0,0.0,0.0
763,9900015,7.60995,-2.81577,1.46888,63.794,79,2.420881020968608,False,,,,0.0,1,0,0.0,0.0,0.0
764,9900015,14.3917,-4.39727,0.475069,584.599,79,22.184603943587593,False,,,,0.0,1,0,0.0,0.0,0.0
765,-9900015,6.38938,-4.06228,-1.10648,185.688,79,7.046564802671393,False,,,,0.0,1,0,0.0,0.0,0.0
766,-9900015,4.50001,-6.86259,-0.185308,2150.65,79,81.61375313894936,False,,,,0.0,1,0,0.0,0.0,0.0
767,9900015,165.428,1.66687,2.83953,453.635,79,17.214728061370884,False,,,,0.0,1,0,0.0,0.0,0.0
768,-9900015,14.0876,5.01157,0.614185,1057.6,79,40.13424095959493,False,,,,0.0,1,0,0.0,0.0,0.0
769,-9900015,14.6209,3.80399,-0.156083,328.257,79,12.456832010848862,False,,,,0.0,1,0,0.0,0.0,0.0
770,9900015,7.1746,-4.39701,-2.98518,291.36,79,11.05664943833924,False,,,,0.0,1,0,0.0,0.0,0.0
771,9900015,16.8388,-3.14693,-1.15336,196.235,79,7.446806708307595,False,,,,0.0,1,0,0.0,0.0,0.0
772,-9900015,7.28327,5.65479,1.74846,1040.27,79,39.47659497261519,False,,,,0.0,1,0,0.0,0.0,0.0
773,-9900015,12.7503,-4.89324,-2.94973,850.399,79,32.27129196085342,False,,,,0.0,1,0,0.0,0.0,0.0
774,9900015,2.99347,-6.0449,-2.59952,631.559,79,23.966661390129367,False,,,,0.0,1,0,0.0,0.0,0.0
775,9900015,2.49806,-0.387142,-1.80412,2.68761,79,0.10199053266397215,False,,,,0.0,1,0,0.0,0.0,0.0
776,9900015,27.062,-3.67859,-2.54694,536.039,79,20.341829037197723,False,,,,0.0,1,0,0.0,0.0,0.0
777,9900015,4.60319,4.16403,-2.08098,148.098,79,5.620083980365064,False,,,,0.0,1,0,0.0,0.0,0.0
778,9900015,12.9389,-3.02419,-3.07001,133.438,79,5.0637602545068345,False,,,,0.0,1,0,0.0,0.0,0.0
779,9900015,24.1774,-4.92561,0.467263,1665.59,79,63.20649621774937,False,,,,0.0,1,0,0.0,0.0,0.0
780,-9900015,3.90279,3.94416,1.04819,100.794,79,3.8249722799559494,False,,,,0.0,1,0,0.0,0.0,0.0
781,9900015,22.6952,1.29473,-2.00453,44.5276,79,1.6897517282076964,True,24.246955455835437,25.283541085905533,1.0365856300700962,2.6883605374595015e-07,1,1,2.688360537517198e-07,2.6883605374595015e-07,0.0
782,-9900015,20.5502,-3.93496,1.81547,525.873,79,19.95604547668785,False,,,,0.0,1,0,0.0,0.0,0.0
783,9900015,5.24259,6.68559,-2.16883,2099.08,79,79.65675351122026,False,,,,0.0,1,0,0.0,0.0,0.0
784,9900015,4.34197,-5.61183,1.36228,594.085,79,22.544582583662027,False,,,,0.0,1,0,0.0,0.0,0.0
785,-9900015,9.48806,-3.86212,-0.679605,225.754,79,8.567005894092658,False,,,,0.0,1,0,0.0,0.0,0.0
786,-9900015,34.5369,-1.90439,1.42431,118.534,79,4.498177116021772,False,,,,0.0,1,0,0.0,0.0,0.0
787,9900015,13.3433,-4.83363,-2.32733,838.458,79,31.81814996832456,False,,,,0.0,1,0,0.0,0.0,0.0
788,9900015,5.06968,4.75178,-1.99961,293.531,79,11.139035441670632,False,,,,0.0,1,0,0.0,0.0,0.0
789,-9900015,10.3279,4.53778,-0.648366,482.797,79,18.321379663927342,False,,,,0.0,1,0,0.0,0.0,0.0
790,9900015,22.3041,1.77863,0.6466,67.9229,79,2.577566220947873,False,,,,0.0,1,0,0.0,0.0,0.0
791,9900015,2.89197,7.34235,-1.51068,2233.09,79,84.74222025762279,False,,,,0.0,1,0,0.0,0.0,0.0
792,9900015,11.698,2.41068,2.71543,65.6918,79,2.492899518030937,False,,,,0.0,1,0,0.0,0.0,0.0
793,9900015,0.651343,6.70734,3.03901,266.526,79,10.114238564671899,False,,,,0.0,1,0,0.0,0.0,0.0
794,-9900015,1.73225,-3.60106,-0.513703,31.756,79,1.2050897843351895,False,,,,0.0,1,0,0.0,0.0,0.0
795,9900015,13.7892,2.22678,-2.43686,64.6562,79,2.453600142144253,False,,,,0.0,1,0,0.0,0.0,0.0
796,-9900015,26.9594,-4.25371,1.2963,948.702,79,36.00173474550836,False,,,,0.0,1,0,0.0,0.0,0.0
797,9900015,17.3967,-3.82422,1.18661,398.551,79,15.12437771245038,False,,,,0.0,1,0,0.0,0.0,0.0
798,-9900015,4.7849,-3.54142,-0.967177,82.6467,79,3.1363110555175444,False,,,,0.0,1,0,0.0,0.0,0.0
799,-9900015,9.35451,-3.06923,-2.2819,100.897,79,3.828880966433671,False,,,,0.0,1,0,0.0,0.0,0.0
800,9900015,18.8223,-4.08379,0.429456,558.901,79,21.209405641602277,False,,,,0.0,1,0,0.0,0.0,0.0
801,-9900015,10.3803,1.84031,2.70112,33.5139,79,1.2717992985020508,False,,,,0.0,1,0,0.0,0.0,0.0
802,9900015,7.803,-3.93286,-2.71242,199.258,79,7.561524759008103,False,,,,0.0,1,0,0.0,0.0,0.0
803,9900015,1.22173,-6.90921,0.664225,611.757,79,23.215206927684303,False,,,,0.0,1,0,0.0,0.0,0.0
804,-9900015,4.8379,3.9257,-0.470069,122.661,79,4.654790214017468,False,,,,0.0,1,0,0.0,0.0,0.0
805,-9900015,38.0245,1.33334,2.03695,77.1384,79,2.927279815466735,False,,,,0.0,1,0,0.0,0.0,0.0
806,9900015,10.0254,5.5247,-1.83071,1257.26,79,47.711020980389875,False,,,,0.0,1,0,0.0,0.0,0.0
807,-9900015,28.0644,2.0993,1.22694,116.228,79,4.410668077015696,False,,,,0.0,1,0,0.0,0.0,0.0
808,-9900015,4.59408,-5.13361,-3.00681,389.658,79,14.786902480932152,False,,,,0.0,1,0,0.0,0.0,0.0
809,9900015,5.06479,-4.89773,-2.16352,339.323,79,12.876769142523289,False,,,,0.0,1,0,0.0,0.0,0.0
810,-9900015,59.5447,4.57411,2.64958,2886.5,79,109.5380924072152,False,,,,0.0,1,0,0.0,0.0,0.0
811,-9900015,1.05099,-5.24983,1.65589,100.127,79,3.7996606888817723,False,,,,0.0,1,0,0.0,0.0,0.0
812,9900015,13.1579,-3.00222,-0.83693,132.762,79,5.0381071277210125,False,,,,0.0,1,0,0.0,0.0,0.0
813,-9900015,4.94514,-1.55145,-0.588193,12.1903,79,0.46260253174144306,False,,,,0.0,1,0,0.0,0.0,0.0
814,9900015,3.63225,5.93982,1.83732,689.89,79,26.18023023412911,False,,,,0.0,1,0,0.0,0.0,0.0
815,-9900015,3.88508,6.18076,-1.11239,938.952,79,35.63173772455899,False,,,,0.0,1,0,0.0,0.0,0.0
816,9900015,2.82295,5.21333,1.54677,259.303,79,9.840137181870126,False,,,,0.0,1,0,0.0,0.0,0.0
817,-9900015,145.734,1.37584,-2.04972,306.846,79,11.64431855284405,True,23.30556486187224,26.366742618019536,3.061177756147295,0.03124051305034729,1,1,0.03124051305034725,0.03124051305034729,0.0
818,-9900015,22.5323,-2.38777,-2.1705,123.713,79,4.694711943867595,False,,,,0.0,1,0,0.0,0.0,0.0
819,9900015,81.9299,-2.67654,-1.84099,598.231,79,22.701916701493417,False,,,,0.0,1,0,0.0,0.0,0.0
820,-9900015,1.97656,4.96428,-2.97741,141.535,79,5.371028549750633,False,,,,0.0,1,0,0.0,0.0,0.0
821,9900015,19.5004,-4.02005,0.672815,543.297,79,20.617258614433677,False,,,,0.0,1,0,0.0,0.0,0.0
822,-9900015,21.306,-4.60445,3.12357,1064.63,79,40.40101829880254,False,,,,0.0,1,0,0.0,0.0,0.0
823,9900015,20.6943,3.79148,-1.07388,458.841,79,17.41228749635165,False,,,,0.0,1,0,0.0,0.0,0.0
824,9900015,13.0952,2.2276,1.22202,61.4514,79,2.3319830700685062,False,,,,0.0,1,0,0.0,0.0,0.0
825,-9900015,13.0946,4.39824,2.63512,532.428,79,20.204797320003035,False,,,,0.0,1,0,0.0,0.0,0.0
826,9900015,8.4364,-5.44475,2.23262,976.696,79,37.06406260237569,False,,,,0.0,1,0,0.0,0.0,0.0
827,9900015,26.3934,1.67047,2.61723,72.6189,79,2.7557719656020505,False,,,,0.0,1,0,0.0,0.0,0.0
828,-9900015,2.2415,-7.68278,-1.04459,2432.75,79,92.31900027841772,False,,,,0.0,1,0,0.0,0.0,0.0
829,9900015,32.6854,-1.20702,1.5533,59.5297,79,2.259057605949696,False,,,,0.0,1,0,0.0,0.0,0.0
830,-9900015,3.88544,-5.31161,-1.93904,393.754,79,14.942339178143293,False,,,,0.0,1,0,0.0,0.0,0.0
831,9900015,1.84124,7.30311,2.77303,1367.04,79,51.876997694217714,False,,,,0.0,1,0,0.0,0.0,0.0
832,-9900015,5.19483,-5.83327,0.221262,886.958,79,33.658647969970126,False,,,,0.0,1,0,0.0,0.0,0.0
833,9900015,2.05538,-6.86132,0.646955,981.059,79,37.229631525698984,False,,,,0.0,1,0,0.0,0.0,0.0
834,9900015,23.9816,-4.08465,1.70872,712.706,79,27.046061211563043,False,,,,0.0,1,0,0.0,0.0,0.0
835,-9900015,6.04429,-6.52013,-1.56936,2051.03,79,77.83333229515698,False,,,,0.0,1,0,0.0,0.0,0.0
836,-9900015,4.52661,5.76377,-1.6493,720.98,79,27.360046375802533,False,,,,0.0,1,0,0.0,0.0,0.0
837,-9900015,5.3142,-6.9083,0.886492,2658.55,79,100.88775179948104,False,,,,0.0,1,0,0.0,0.0,0.0
838,9900015,40.0476,-1.07871,1.03794,65.6963,79,2.4930702858867595,False,,,,0.0,1,0,0.0,0.0,0.0
839,-9900015,11.193,5.08974,-0.351083,908.613,79,34.480420840601774,False,,,,0.0,1,0,0.0,0.0,0.0
840,-9900015,2.03068,7.17872,0.871606,1331.35,79,50.522618855481014,False,,,,0.0,1,0,0.0,0.0,0.0
841,9900015,3.40178,-2.58195,-0.285235,22.6194,79,0.8583703195550886,False,,,,0.0,1,0,0.0,0.0,0.0
842,-9900015,1.86396,6.45434,1.34635,592.233,79,22.47430212388785,False,,,,0.0,1,0,0.0,0.0,0.0
843,-9900015,1.89802,1.86862,2.45176,6.29545,79,0.23890233287545565,False,,,,0.0,1,0,0.0,0.0,0.0
844,9900015,8.93354,5.07582,-0.421958,715.173,79,27.139679944966332,False,,,,0.0,1,0,0.0,0.0,0.0
845,-9900015,4.76431,2.84899,-0.492951,41.2786,79,1.5664573363036458,False,,,,0.0,1,0,0.0,0.0,0.0
846,-9900015,13.449,4.48956,-2.52566,599.111,79,22.735311304409876,False,,,,0.0,1,0,0.0,0.0,0.0
847,9900015,34.8724,1.78103,0.357783,106.438,79,4.039153119570127,False,,,,0.0,1,0,0.0,0.0,0.0
848,-9900015,3.14977,-4.40717,-0.771003,129.218,79,4.903617954157468,False,,,,0.0,1,0,0.0,0.0,0.0
849,-9900015,33.7317,-3.85133,-1.68549,793.991,79,30.130697913908605,False,,,,0.0,1,0,0.0,0.0,0.0
850,-9900015,10.2965,5.11588,-1.78123,857.974,79,32.55875118482177,False,,,,0.0,1,0,0.0,0.0,0.0
851,-9900015,7.89266,6.32529,-1.55741,2204.11,79,83.64247526612405,False,,,,0.0,1,0,0.0,0.0,0.0
852,9900015,2.19815,-6.96247,0.687161,1160.89,79,44.05393247691393,False,,,,0.0,1,0,0.0,0.0,0.0
853,-9900015,41.6298,-3.44881,-0.823097,655.559,79,24.877423287850885,False,,,,0.0,1,0,0.0,0.0,0.0
854,9900015,6.8019,-5.94387,1.98365,1297.16,79,49.225162635351914,False,,,,0.0,1,0,0.0,0.0,0.0
855,-9900015,23.0258,-2.02532,-0.0537304,88.7701,79,3.3686843640387094,False,,,,0.0,1,0,0.0,0.0,0.0
856,9900015,14.6634,5.63709,0.453844,2057.64,79,78.08417130115443,False,,,,0.0,1,0,0.0,0.0,0.0
857,9900015,12.8815,4.04672,1.19735,368.584,79,13.987177637907848,False,,,,0.0,1,0,0.0,0.0,0.0
858,9900015,2.98238,7.27888,-1.93113,2161.27,79,82.01676527869114,False,,,,0.0,1,0,0.0,0.0,0.0
859,-9900015,4.36937,4.53545,-1.45089,203.779,79,7.733089531491392,False,,,,0.0,2,0,0.0,0.0,0.0
859,-9900015,4.37147,4.53428,-1.41003,203.639,79,7.727776753754685,False,,,,0.0,2,0,0.0,0.0,0.0
860,9900015,20.847,1.74376,2.37267,61.4327,79,2.3312734347565316,False,,,,0.0,1,0,0.0,0.0,0.0
861,-9900015,3.89175,-6.16687,-0.892009,927.588,79,35.200491965987844,False,,,,0.0,1,0,0.0,0.0,0.0
862,-9900015,12.4426,-4.36034,0.250137,487.103,79,18.484785527743544,False,,,,0.0,1,0,0.0,0.0,0.0
863,-9900015,6.10315,4.54594,3.06935,287.639,79,10.91544339578,False,,,,0.0,1,0,0.0,0.0,0.0
864,9900015,4.02802,-6.28201,-1.77824,1077.22,79,40.87878881098228,False,,,,0.0,1,0,0.0,0.0,0.0
865,9900015,11.4607,-4.734,0.786804,651.879,79,24.737773130200257,False,,,,0.0,1,0,0.0,0.0,0.0
866,9900015,14.3664,1.40727,1.53269,31.1006,79,1.1802183948449114,False,,,,0.0,1,0,0.0,0.0,0.0
867,-9900015,1.18714,4.39732,2.77062,48.2247,79,1.830050803710456,False,,,,0.0,1,0,0.0,0.0,0.0
868,-9900015,15.8916,2.67313,0.34343,115.645,79,4.3885441525835445,False,,,,0.0,1,0,0.0,0.0,0.0
869,9900015,7.07129,3.08899,1.04687,77.7861,79,2.951859002181494,False,,,,0.0,1,0,0.0,0.0,0.0
870,9900015,8.64269,-3.60913,-2.9364,159.721,79,6.0611583777491145,False,,,,0.0,1,0,0.0,0.0,0.0
871,-9900015,10.213,5.16689,2.47316,895.547,79,33.98458688411722,False,,,,0.0,1,0,0.0,0.0,0.0
872,-9900015,6.7648,5.29734,-1.87642,675.838,79,25.64697914301317,False,,,,0.0,2,0,0.0,0.0,0.0
872,-9900015,6.5978,5.32032,-1.85811,674.473,79,25.595179560080258,False,,,,0.0,2,0,0.0,0.0,0.0
873,-9900015,15.0002,5.33777,-0.440732,1560.41,79,59.21508220098481,False,,,,0.0,1,0,0.0,0.0,0.0
874,9900015,1.9273,-5.93899,1.85291,365.757,79,13.879897476038735,False,,,,0.0,1,0,0.0,0.0,0.0
875,-9900015,42.5218,2.02152,3.1307,163.332,79,6.198190094943799,False,,,,0.0,1,0,0.0,0.0,0.0
876,-9900015,1.70149,5.2007,1.76366,154.329,79,5.8565405380610125,False,,,,0.0,1,0,0.0,0.0,0.0
877,9900015,2.66938,3.81419,-1.84574,60.5444,79,2.297563860017114,False,,,,0.0,1,0,0.0,0.0,0.0
878,9900015,13.8266,1.64497,-1.28643,37.1511,79,1.409825264101747,True,23.36800005716811,25.05676528125576,1.6887652240876498,4.420568447225961e-08,1,1,4.42056844462968e-08,4.420568447225961e-08,0.0
879,9900015,12.1023,-1.12886,0.935497,20.668,79,0.7843177875878482,False,,,,0.0,1,0,0.0,0.0,0.0
880,9900015,23.2687,-1.71355,0.348765,66.6514,79,2.5293148145748354,False,,,,0.0,1,0,0.0,0.0,0.0
881,-9900015,27.4006,-2.18516,-1.29538,123.364,79,4.681467947938228,False,,,,0.0,1,0,0.0,0.0,0.0
882,9900015,1.24149,8.43467,-3.02117,2857.89,79,108.45238832830631,False,,,,0.0,1,0,0.0,0.0,0.0
883,9900015,4.42624,-6.9543,-2.25333,2318.57,79,87.98605055000762,False,,,,0.0,1,0,0.0,0.0,0.0
884,9900015,5.15461,3.02115,-0.289431,52.9987,79,2.011216524532228,False,,,,0.0,1,0,0.0,0.0,0.0
885,-9900015,1.79543,5.59576,1.68187,241.743,79,9.173763060037215,False,,,,0.0,1,0,0.0,0.0,0.0
886,9900015,140.172,2.0329,-0.273065,544.371,79,20.65801520935671,False,,,,0.0,1,0,0.0,0.0,0.0
887,9900015,8.94594,2.68772,-0.759291,66.0484,79,2.506431921894582,False,,,,0.0,1,0,0.0,0.0,0.0
888,9900015,7.72741,-5.48597,-2.80143,932.262,79,35.37786284556911,False,,,,0.0,1,0,0.0,0.0,0.0
889,9900015,34.9705,-1.54918,-0.710477,86.0277,79,3.2646146378590633,False,,,,0.0,1,0,0.0,0.0,0.0
890,-9900015,9.35054,-2.69471,1.45697,69.5159,79,2.638018041909139,False,,,,0.0,1,0,0.0,0.0,0.0
891,-9900015,7.47714,-4.46187,-0.774058,323.987,79,12.294792289879242,False,,,,0.0,1,0,0.0,0.0,0.0
892,-9900015,19.7442,4.73873,0.458065,1128.36,79,42.819470621377214,False,,,,0.0,1,0,0.0,0.0,0.0
893,-9900015,1.58718,6.54563,1.85166,552.496,79,20.96634606014785,False,,,,0.0,1,0,0.0,0.0,0.0
894,9900015,6.30456,-6.44609,1.35186,1986.68,79,75.39135195689114,False,,,,0.0,1,0,0.0,0.0,0.0
895,9900015,92.9972,2.0673,2.87937,373.382,79,14.169254120627341,False,,,,0.0,1,0,0.0,0.0,0.0
896,-9900015,8.5928,3.00592,1.84349,87.0201,79,3.3022746423298477,False,,,,0.0,1,0,0.0,0.0,0.0
897,9900015,3.1718,-5.89095,1.06049,573.703,79,21.771118042022024,False,,,,0.0,1,0,0.0,0.0,0.0
898,9900015,56.0078,-3.0512,2.89445,593.345,79,22.51650075848228,False,,,,0.0,1,0,0.0,0.0,0.0
899,-9900015,6.49613,6.1537,-0.552979,1528.08,79,57.98821002792911,False,,,,0.0,1,0,0.0,0.0,0.0
900,9900015,18.9269,-4.71025,-1.59018,1051.28,79,39.894406993194934,False,,,,0.0,1,0,0.0,0.0,0.0
901,9900015,3.56065,-5.69131,1.47754,527.485,79,20.017218317484808,False,,,,0.0,1,0,0.0,0.0,0.0
902,9900015,3.09221,-6.55125,-0.0562377,1082.46,79,41.077638491984814,False,,,,0.0,1,0,0.0,0.0,0.0
903,9900015,4.76355,3.28929,-2.34906,63.977,79,2.427825580438734,False,,,,0.0,1,0,0.0,0.0,0.0
904,-9900015,2.30584,5.19527,-1.12868,208.012,79,7.893725161202026,False,,,,0.0,1,0,0.0,0.0,0.0
905,9900015,1.46679,6.16827,-2.40598,350.096,79,13.285587389363036,False,,,,0.0,1,0,0.0,0.0,0.0
906,-9900015,14.8753,3.68632,-0.566117,296.933,79,11.268135940672657,False,,,,0.0,1,0,0.0,0.0,0.0
